ylw_x,ylw_y,ylw_z,blu_x,blu_y,blu_z,labels
-21.92,-28.12,-15.52,-12.25,-11.03,-67.98,Tension
-21.14,-29.33,-14.49,-10.08,-8.9,-67.47,Tension
-20.68,-30.51,-15.11,-19.16,-5.74,-54.6,Create Bight
-19.77,-32.57,-18.2,-11.68,-12.61,-66.93,Create Bight
-18.22,-33.83,-16.64,-11.71,-15.46,-69.06,Create Bight
-16.68,-36.15,-18.72,-6.85,-23.45,-81.43,Create Bight
-15.03,-38.97,-19.94,-15.79,-16.62,-65.33,Create Bight
-13.05,-43.83,-23.02,-27.56,-12.6,-46.32,Create Bight
-11.48,-47.72,-25.98,-9.61,-22.26,-73.2,Create Bight
-10.42,-51.27,-32.1,-9.95,-21.84,-71.2,Create Bight
-8.29,-53.46,-34.84,-24.98,-11.55,-49.72,Create Bight
-11.01,-58.25,-57.1,-27.31,-9.74,-53.83,Create Bight
-7.31,-70.11,-79.22,-28.94,-9.84,-60.38,Create Bight
37.12,-82.02,-37.34,-23.12,-13.76,-87.09,Create Bight
51.75,-72.84,8.82,-23.04,-12.93,-88.63,Create Bight
-13.1,-78.79,-35.08,-12.38,-19.73,-106.16,Create Bight
-10.33,-88.17,-84.81,-15.12,-14,-100.16,Create Bight
-27.25,-65.6,-80.75,-14.49,-15.8,-102.08,Create Bight
-26.46,-68.58,-80.91,-15.01,-15.56,-101.22,Create Bight
-28.18,-60.09,-60.87,-15.19,-15.14,-100.74,Create Bight
-27.21,-58.14,-57.86,-15.06,-15.41,-101.06,Create Bight
-25.52,-56.19,-48.27,-18.4,-10.52,-95.37,Create Bight
-25.17,-55.75,-43.21,-13.91,-17.77,-103.64,Create Bight
-26.26,-56.8,-45.78,-14.27,-16.73,-102.68,Create Bight
-30.03,-58.35,-59.01,-15.11,-15.04,-101.14,Create Bight
-29.38,-63.19,-74.33,-16.63,-12.46,-98.23,Create Bight
-32.39,-63.27,-71.71,-12.74,-20.42,-106.01,Create Bight
-31.2,-61.61,-65.67,-12.91,-19.76,-105.51,Create Bight
-27.66,-68.21,-76.4,-12.94,-19.72,-105.45,Create Bight
-6.19,-98.52,-124.19,-17.16,-11.66,-97.63,Create Bight
-6.58,-98.5,-123.38,-14.23,-17.8,-104.44,Create Bight
-5.68,-99.57,-130.19,-14.87,-16.12,-103.25,Create Bight
-31.27,-65.21,-74.21,-18.67,-9.83,-95.58,Create Bight
-32.66,-58.14,-50.75,-15.21,-14.74,-101.62,Create Bight
-32.76,-58.2,-54.05,-14.85,-15.3,-101.83,Create Bight
-32.81,-57.46,-50.3,-14.39,-16.54,-103.03,Create Bight
-33.56,-57.35,-51.53,-16.39,-12.78,-98.87,Create Bight
-33.36,-56.86,-45.86,-15.41,-14.33,-100.9,Create Bight
-34.63,-56.62,-48.15,-15.21,-14.58,-101.03,Create Bight
-35.57,-56.1,-47.28,-17.12,-11.55,-97.22,Create Bight
-35.64,-55.93,-41.91,-17.98,-10.48,-96,Create Bight
-36.18,-56.13,-42.11,-17.12,-11.56,-97.35,Create Bight
-36.46,-56.79,-41.94,-17.8,-10.73,-96.26,Create Bight
-36.44,-56.85,-43.16,-15.12,-14.82,-101.07,Create Bight
-34.75,-55.8,-38.03,-13.28,-19.22,-105.12,Create Bight
-31.45,-53.57,-21.23,-12.97,-19.79,-105.45,Create Bight
-29.24,-53.74,-21.78,-12.81,-20.81,-106.34,Create Bight
-29.23,-53.13,-18.05,-15.78,-13.94,-99.76,Create Bight
-29.58,-52.43,-15.86,-16.07,-13.6,-99.19,Create Bight
-30.03,-52.89,-15.76,-16.23,-13.31,-99.3,Create Bight
-31.11,-53.11,-16.05,-17.47,-11.48,-97.04,Create Bight
-32.76,-53.5,-18.58,-17.72,-11.02,-96.8,Create Bight
-33.93,-53.87,-19.19,-15.09,-14.97,-101.1,Create Bight
-37.37,-54.2,-31.11,-14.64,-15.95,-102.14,Create Bight
-37.84,-53.74,-21.25,-14.11,-17.41,-103.48,Create Bight
-38.42,-53.51,-14.97,-14.79,-15.91,-102,Create Bight
-39.63,-52.39,-10.41,-19.06,-9.73,-94.62,Create Bight
-39.99,-51.89,-6.36,-18.96,-9.89,-95.05,Create Bight
-40.07,-51.51,2.26,-17.94,-10.96,-96.62,Create Bight
-40.95,-50.98,3.15,-16.15,-13.67,-99.58,Create Bight
-42.59,-50.34,-0.35,-18.23,-10.67,-95.8,Create Bight
-44.05,-49.08,2.3,-14.84,-16.07,-102.09,Create Bight
-45.59,-48.78,-1.76,-15.16,-15.31,-101.39,Create Bight
-45.67,-49.14,-0.35,-17.11,-11.73,-97.68,Create Bight
-46.53,-48.48,0.43,-16.1,-13.28,-99.39,Create Bight
-47.08,-47.99,0.9,-15.87,-14.13,-100.25,Create Bight
-48.12,-46.9,1.41,-16.47,-12.93,-98.82,Create Bight
-47.58,-46.21,5.35,-15.75,-14.14,-100.11,Create Bight
-49.92,-44.11,2.89,-16.29,-13.01,-98.97,Create Bight
-49.73,-42.45,10.2,-15.88,-13.69,-99.66,Create Bight
-50.13,-40.77,11.43,-16.37,-12.88,-98.75,Create Bight
-50.42,-40.29,7.13,-17.1,-11.84,-97.62,Create Bight
-49.81,-39.6,12.07,-17.72,-11.09,-96.66,Create Bight
-50.11,-38.53,14.57,-18.24,-10.59,-95.96,Create Bight
-50.79,-37.34,17.55,-18.1,-10.84,-96.36,Create Bight
-51.11,-36.28,22.19,-15.57,-14.31,-100.61,Create Bight
-52.64,-35.13,20.37,-17.25,-11.73,-97.52,Create Bight
-53.38,-34.64,19.09,-17.51,-11.32,-97.08,Create Bight
-54.53,-32.81,24.11,-17.59,-11.19,-97.06,Create Bight
-55.56,-32.45,22.24,-14.33,-16.55,-102.75,Create Bight
-55.64,-33.08,18.82,-13.28,-19.43,-105.49,Create Bight
-55.96,-32.37,21.85,-14.1,-17.1,-103.32,Create Bight
-55.99,-32.34,22.81,-14.46,-16.14,-102.04,Create Bight
-56.78,-32.26,18.38,-14.27,-16.64,-102.6,Create Bight
-56.89,-31.8,22.15,-14.43,-16.3,-102.51,Create Bight
-57.79,-31.39,19.78,-15.28,-14.69,-100.84,Create Bight
-57.35,-31.91,19.28,-18.18,-10.39,-95.73,Create Bight
-56.38,-32.64,20.42,-18.49,-10.16,-95.45,Create Bight
-56.27,-33.01,18.56,-15.99,-13.56,-99.7,Create Bight
-56.55,-33.72,15.92,-18.02,-10.75,-96.52,Create Bight
-56.4,-33.82,14.82,-20.25,-8.02,-92.87,Create Bight
-54.97,-32.32,16.04,-18.11,-10.98,-97.4,Create Bight
-54.23,-30.32,13.76,-19.08,-10.45,-96.59,Create Bight
-54.15,-26.36,10.34,-22.9,-7.49,-92.28,Create Bight
-53.54,-22.36,6.63,-38.69,0.69,-75.48,Create Bight
-49.13,-21.38,2.69,-41.38,2.7,-73.12,Create Bight
-47.32,-18.34,-8.64,-16.47,-16.24,-104.2,Create Bight
-44.72,-13.93,-5.62,-13.01,-29.85,-113.17,Create Bight
-40.87,-14.83,-16.89,-39.26,-61.3,-149.92,Create Bight
-37.23,-14.17,-20.72,-40.84,-60.71,-147.92,Create Bight
-32.36,-19.44,-33.69,-40.69,-59.44,-147.08,Create Bight
-29.29,-22.8,-42.81,-39.08,-63.38,-153.09,Create Bight
-26.8,-24.49,-46.85,-27.79,-5.41,-90.32,Create Bight
-24.42,-27.26,-51.25,-25.58,-8.14,-94.87,Create Bight
-22.83,-30.87,-57.94,-16.11,-14.25,-105.61,Create Bight
-21.38,-31.67,-57.54,-15.55,-14.95,-104.9,Create Bight
-18.41,-32.43,-56.38,-34.66,-7.17,-83.07,Create Bight
-16.75,-32.42,-57.15,-12.11,-22.37,-107.22,Create Bight
-14.23,-31.71,-56.88,-13.58,-23.47,-104.96,Create Bight
-11.43,-31.73,-57.05,-14.8,-27.12,-105.71,Create Bight
-9.17,-31.03,-57.25,-17.16,-29.49,-105.22,Create Bight
-7.29,-30.52,-57.66,-24.37,-30.1,-99.68,Create Bight
-6.14,-30.88,-60.05,-25.85,-33.68,-100.56,Create Bight
-4.46,-30.69,-61.67,-29.87,-36.18,-97.43,Create Bight
-3.18,-30.64,-63.9,-33.46,-39.1,-94.43,Create Bight
-0.86,-31.64,-67.1,-30.78,-44.32,-97.22,Create Bight
-0.48,-32.21,-68.86,-38.64,-46.84,-90.65,Create Bight
0.26,-33.47,-70.5,-39.74,-47.11,-87.84,Create Bight
0.82,-35.33,-70.77,-30.33,-47.35,-89.01,Create Bight
1.17,-37.24,-70.32,-27,-48.46,-89.17,Create Bight
0.8,-39.91,-70.75,-22.29,-48.82,-92.23,Create Bight
2.2,-41.69,-68.89,-16.94,-49.89,-99.2,Create Bight
4.27,-43.69,-68.85,-15.18,-50.47,-102.24,Create Bight
5.55,-45,-68.01,-17.62,-49.32,-96.35,Create Bight
6.38,-45.34,-67.1,-16.14,-50.08,-97.36,Create Bight
7.68,-44.45,-63.42,-12.24,-52.47,-102.44,Create Bight
6.64,-44.29,-62.83,-12.12,-50.92,-98.34,Create Bight
4.71,-44.71,-62.65,-11,-50.9,-98.91,Create Bight
4.92,-45.13,-60.26,-9.47,-51,-97.53,Create Bight
3.98,-46.96,-60.61,-9.02,-50.68,-98.15,Create Bight
3.24,-48.31,-60.96,-8.19,-51.45,-100.67,Create Bight
3.69,-49.63,-60.2,-6.29,-52.47,-101.92,Create Bight
2.75,-50.73,-60.72,-4.63,-52.52,-102.01,Create Bight
0.3,-52.13,-63.7,-3.16,-52.57,-103.67,Create Bight
-0.62,-52.63,-62.08,-0.57,-52.16,-105.22,Create Bight
-1.48,-53.74,-62,4.39,-53.39,-113.96,Create Bight
-2.9,-53.48,-61.04,7.22,-54.93,-122.1,Create Bight
-2.62,-53.37,-59.11,8.81,-53.65,-122.68,Create Bight
-0.87,-52.99,-55.9,10.06,-52.36,-120.19,Create Bight
-0.43,-52.43,-55.91,12.36,-52.34,-118.26,Create Bight
-0.26,-52.1,-56.81,14.1,-51.04,-111.99,Create Bight
-0.71,-51.7,-58.51,18.43,-57.53,-121.25,Create Bight
-0.83,-51.56,-59.62,-25.24,-82.36,-156.44,Create Bight
-2.48,-52.42,-65.18,22.07,-56.13,-109,Create Bight
-1.02,-51.77,-61.08,22.17,-55.4,-104.47,Create Bight
0.06,-54.07,-63.67,24.5,-57.33,-103.4,Create Bight
-0.37,-52.62,-62.82,26.04,-57.43,-100.6,Create Bight
0.57,-51.32,-60.03,24.16,-53.98,-99.03,Create Bight
1.28,-51.85,-59.45,24.49,-52.46,-97.25,Create Bight
2.39,-51.31,-55.55,23.08,-50.96,-96.29,Create Bight
2.53,-51.14,-55.01,21.4,-49.56,-93.43,Create Bight
2.74,-50.93,-55.44,18.59,-47.08,-89.05,Create Bight
2.1,-50.13,-56.89,16.89,-45.69,-90.81,Create Bight
1.65,-49.93,-58.94,15.74,-44.83,-92.24,Create Bight
2.04,-49.82,-59.58,14.33,-43.6,-93.74,Create Bight
2.39,-49.88,-59.25,12.8,-40.6,-88.29,Create Bight
1.95,-50.12,-60.34,13.3,-40.58,-91.35,Create Bight
2.4,-49.97,-59.11,10.97,-37.98,-85.07,Create Bight
2.52,-49.83,-58.46,10.48,-38.01,-85.62,Create Bight
2.39,-49.86,-59.74,9.24,-38.6,-86.37,Create Bight
3.08,-49.8,-59.71,6.33,-37.42,-83.79,Create Bight
3.13,-50.06,-61.6,3.72,-35.88,-81.55,Create Bight
3.1,-49.99,-63.6,1.29,-34.8,-81.09,Create Bight
3.85,-49.94,-64.47,0.3,-35.09,-83.42,Create Bight
4.51,-50.12,-65.88,-1.77,-34.04,-82.32,Create Bight
5.31,-50.61,-67.4,-2.61,-34.43,-83.72,Create Bight
5.85,-51.31,-69.49,-2.64,-35.72,-87.11,Create Bight
5.43,-51.87,-72.39,-4.86,-34.37,-83.02,Create Bight
5.68,-52.74,-74.29,-2.18,-35.86,-84.36,Create Bight
6.07,-52.78,-74.35,-2.44,-36.31,-84.65,Create Bight
6.32,-53.6,-76.37,-2.64,-35.89,-83.32,Create Bight
6.34,-54.53,-79.62,-2.54,-36.27,-82.94,Create Bight
6.27,-55.36,-82.87,-2.19,-37.42,-83.94,Create Bight
6.1,-56.38,-87.37,-1.9,-38.55,-84.32,Create Bight
5.68,-56.79,-90.99,-2.85,-38.04,-82.13,Create Bight
5.31,-56.25,-93.18,-5.02,-36.55,-76.99,Create Bight
5.17,-54.51,-93.33,-3.7,-38.69,-79.85,Create Bight
3.2,-55.37,-98.68,-3.52,-39.36,-79.9,Create Bight
-1.12,-54.27,-105.78,0.44,-44.47,-75.64,Create Bight
-0.83,-51.97,-102.87,0.1,-44.18,-70.67,Create Bight
-1.92,-50.36,-102.47,3.55,-46.45,-78.6,Create Bight
-3.67,-48.74,-101.1,3.65,-46.59,-81.22,Create Bight
-3.81,-45.96,-95.84,4.37,-46.78,-82.44,Create Bight
-5.57,-43.14,-93.06,4.4,-48.45,-87.35,Create Bight
-5.53,-40.09,-88.2,3.88,-47.07,-85.5,Create Bight
-5.03,-37.57,-83.8,3.49,-45.64,-84.44,Create Bight
-4.4,-36.8,-82.32,3.29,-45.41,-85.2,Create Bight
-1.93,-35.43,-77.48,3.18,-45.3,-86.25,Create Bight
-0.18,-34.61,-73.45,3.28,-45.59,-88.09,Create Bight
0.86,-34.69,-71.45,1.47,-42.95,-82.88,Create Bight
2.74,-35.19,-69.87,2.11,-43.66,-85.44,Create Bight
3.92,-34.52,-68.13,1.65,-42.84,-83.84,Create Bight
4.73,-34.71,-68.95,1.04,-41.86,-81.79,Create Bight
6.34,-33.42,-67.81,-0.35,-39.94,-77.3,Create Bight
7.4,-32.93,-67.71,1.9,-42.92,-83.38,Create Bight
6.9,-33.24,-68.35,0.11,-39.35,-72.41,Create Bight
5.7,-32.8,-67.59,0.92,-39.96,-71.85,Create Bight
4.85,-32.4,-66.66,4.02,-42.61,-77.74,Create Bight
4.08,-32,-65.61,3.7,-41.47,-74.6,Create Bight
2.73,-32.11,-66.06,4.15,-42.23,-75.03,Create Bight
2.23,-32.41,-64.48,6.39,-46.2,-83.13,Create Bight
1.23,-33.92,-65.5,3.87,-43.56,-77.78,Create Bight
0.27,-35.28,-66.06,4.17,-43.86,-80.39,Create Bight
-0.27,-36.78,-65.56,3.9,-44.15,-82.83,Create Bight
-0.42,-37.64,-64.18,3.24,-42.71,-82.62,Create Bight
-0.64,-38.36,-63.99,4.15,-43.98,-87.36,Create Bight
-0.41,-38.68,-63.48,1.73,-40.18,-80.72,Create Bight
-0.65,-38.96,-64.65,1.46,-37.16,-66.41,Create Bight
-0.75,-38.35,-63.75,1.71,-38.46,-71.61,Create Bight
-1.81,-37.74,-64.1,4.85,-40.69,-76.68,Create Bight
-2.21,-36.11,-61.5,5.09,-40.4,-73.79,Create Bight
-3.44,-35.78,-62.12,5.53,-41.07,-75,Create Bight
-4,-34.66,-60.75,6.68,-45.39,-82.65,Create Bight
-4.74,-34.39,-61.08,5.47,-43.46,-77.73,Create Bight
-5.32,-33.77,-60.76,5.76,-45,-80.04,Create Bight
-5.77,-33.56,-61.07,4.74,-43.66,-81.11,Create Bight
-6.01,-32.95,-61.33,4.62,-43.15,-81,Double throw
-5.08,-31.05,-58.08,4.38,-42.85,-80.54,Double throw
-5.14,-30.07,-58.53,4.97,-44.23,-83.69,Double throw
-4.53,-29.23,-58.17,3.82,-42.62,-80.58,Double throw
-3.94,-28.32,-57.07,3.63,-41.46,-76.63,Double throw
-3.84,-27.63,-56.69,3.43,-41.59,-76.43,Double throw
-3.03,-27.26,-55.69,3.21,-41.73,-76.35,Double throw
-2.66,-26.92,-55.45,4.16,-42.58,-78.22,Double throw
-2.36,-26.56,-54.7,4.35,-43.1,-78.6,Double throw
-0.55,-25.86,-51.29,4.58,-43.31,-79.38,Double throw
-1.27,-26.89,-53.9,5.96,-45.29,-85.17,Double throw
-0.6,-26.39,-51.89,6.58,-46.36,-88.04,Double throw
-0.61,-26.05,-50.59,6.89,-47.56,-91.41,Double throw
0.01,-25.47,-47.59,5.9,-45.36,-87.17,Double throw
0.41,-25.39,-46.2,6.7,-46.67,-90.48,Double throw
0.11,-25.52,-45.19,6.28,-46.37,-90.7,Double throw
0.47,-25.81,-43.15,5.1,-44.52,-86.36,Double throw
0.13,-25.81,-42.69,5.04,-43.99,-85.36,Double throw
0.08,-26.13,-41.77,6.27,-45.39,-89.76,Double throw
-0.21,-26.13,-41.01,5.68,-44.34,-87.44,Double throw
-0.14,-26.7,-40.8,5.98,-44.45,-87.83,Double throw
-0.87,-28.39,-44.32,6.87,-45.31,-90.55,Double throw
-0.14,-27.76,-41.73,7.07,-45.57,-92.37,Double throw
0.11,-28.52,-41.63,6.74,-44.71,-91.15,Double throw
-0.31,-30.19,-43.85,7.19,-45.21,-93.6,Double throw
-0.08,-31.71,-44.61,7.19,-45.11,-93.76,Double throw
1.87,-32.62,-41.77,7,-44.56,-94.36,Double throw
2.93,-34.96,-42.66,6.12,-43.67,-93.55,Double throw
3.04,-37.43,-44.36,5.69,-43.3,-95.95,Double throw
3.97,-40.46,-45.02,4.71,-42.06,-96.22,Double throw
4.63,-43.63,-46.43,3.99,-41.66,-97.71,Double throw
4.43,-46.36,-49.31,2.07,-39.52,-95.55,Double throw
4.47,-49.27,-53.7,1.17,-38.46,-95.36,Double throw
5.25,-51.65,-56.06,-0.63,-36.42,-92.29,Double throw
5.27,-54.1,-60.01,-0.92,-35.99,-92.56,Double throw
3.1,-57.44,-68.88,-1.09,-35.12,-92.42,Double throw
1.43,-60.06,-74.05,-0.87,-34.59,-92.43,Double throw
-2.1,-66.23,-88.7,-1.7,-33.29,-90.51,Double throw
2.14,-62.84,-79.29,-2.25,-32.47,-85.76,Double throw
1.17,-60.99,-82.43,-1.18,-34.59,-87.85,Double throw
2.51,-59.03,-79.82,-1.02,-35.01,-85.59,Double throw
1.91,-57.74,-81.48,-0.68,-36.23,-86.23,Double throw
0.57,-56.43,-83.96,0.33,-38.03,-88.35,Double throw
-0.65,-55.03,-86.25,0.37,-38.76,-88.34,Double throw
-1.73,-53.52,-88.06,0.89,-40.23,-89.68,Double throw
-2.12,-51.63,-88.34,1.04,-41.28,-89.91,Double throw
-2.05,-49.31,-87.73,0.66,-41.13,-88.95,Double throw
-2.27,-46.6,-87.06,1.05,-42.19,-90.69,Double throw
-2.63,-44.18,-86.84,0.84,-41.36,-89.37,Double throw
-2.59,-41.6,-85.15,1.02,-41.04,-88.76,Double throw
-3.46,-39.58,-84.69,0.45,-39.95,-86.31,Double throw
-3.8,-37.22,-82.7,1.03,-40.49,-87.41,Double throw
-4.44,-35.81,-82.34,1.61,-40.98,-88.04,Double throw
-4.55,-35.65,-82.36,1.72,-41.53,-88.04,Double throw
-5.69,-36.36,-81.2,2.02,-42.14,-91.4,Double throw
-6.45,-34.13,-71.66,1.84,-41.75,-90.79,Double throw
-5.58,-33.46,-70.49,1.82,-41.95,-91.8,Double throw
-4.98,-33.45,-69.81,1.71,-41.85,-92.06,Double throw
-4.8,-32.43,-67.82,1.9,-42.3,-93.31,Double throw
-4.44,-31.93,-66.25,1.43,-41.87,-92.82,Double throw
-4.41,-31.45,-65.09,1.71,-42.09,-94.21,Double throw
-4.87,-31.03,-64.39,1.72,-42.56,-95.17,Double throw
-4.4,-30.41,-62.37,1.32,-41.65,-92.78,Double throw
-4.41,-30.57,-62.55,1.28,-41.6,-91.96,Double throw
-4.22,-29.91,-61.84,1.8,-42.38,-93.56,Double throw
-3.98,-30.17,-61.66,1.56,-41.53,-92.24,Double throw
-4.29,-29.57,-61.42,1.95,-41.83,-92.51,Double throw
-5.44,-29.85,-63.93,1.94,-41.83,-92.49,Double throw
-5.93,-30.07,-65.32,1.9,-41.71,-92.34,Double throw
-4.32,-27.66,-60.47,2.23,-42.49,-93.82,Double throw
-5.7,-28.68,-64.4,2.4,-42.5,-94.15,Double throw
-5.3,-26.55,-62.04,2.6,-42.84,-94.83,Double throw
-4.11,-24.94,-59.37,3.01,-43.5,-96.77,Double throw
-5.44,-24.95,-61.02,2.51,-42.49,-95.09,Double throw
-6.84,-24.02,-61.99,2.7,-42.6,-95.47,Double throw
-5.96,-22.76,-61.28,2.92,-42.59,-95.16,Double throw
-6.23,-22.74,-62.51,2.36,-42.12,-93.86,Double throw
-6.88,-22.46,-63.46,1.77,-41.08,-91.37,Double throw
-5.82,-21.85,-60.99,2.04,-41.84,-92.32,Double throw
-6.95,-21.83,-62.02,1.83,-41.17,-91.06,Double throw
-6.82,-20.93,-59.9,2.53,-42.06,-92.98,Double throw
-6.25,-20.66,-58.49,2.58,-42.23,-92.93,Double throw
-5.39,-19.28,-56.36,2.75,-42.9,-94.09,Double throw
-5.05,-19.5,-58.3,2.98,-43.93,-95.66,Double throw
-4.52,-18.46,-57.75,2.66,-44.03,-95.47,Double throw
-4.58,-17.53,-56.65,1.26,-43.09,-92.48,Double throw
-4.26,-16.73,-54.47,1.11,-43.55,-92.04,Double throw
-4.08,-15.7,-52.5,0.76,-44.21,-92.01,Double throw
-4.03,-15.81,-52.66,1.58,-45.49,-93.35,Double throw
-3.92,-15.62,-52.46,1.95,-46.23,-94.15,Double throw
-4.09,-15.4,-52.48,1.17,-45.86,-91.92,Double throw
-4.32,-14.77,-51.41,2.44,-46.89,-93.76,Double throw
-4.66,-13.29,-49.01,1.84,-46.84,-95.06,Double throw
-4.08,-13.96,-48.79,3.32,-49.3,-100.8,Double throw
-3.72,-13.97,-47.92,3.14,-50.25,-102.65,Double throw
-2.47,-12.8,-44.52,2.14,-48.27,-97.62,Double throw
-3.7,-14.61,-47.11,2.87,-48.92,-98.88,Double throw
-4.01,-14.72,-45.73,3.17,-49.22,-99.86,Double throw
-2.85,-13.78,-40.77,2.98,-48.71,-98.51,Double throw
-3.11,-13.72,-38.74,3.71,-49.51,-101.15,Double throw
-2.96,-13.51,-36.36,3.78,-49.22,-100.81,Double throw
-4.3,-15.4,-39.87,3.79,-48.46,-99.46,Double throw
-4.56,-14.69,-38.61,4.17,-48.48,-99.88,Double throw
-4.75,-15.46,-39.64,3.72,-47.71,-97.93,Double throw
-4.84,-16.02,-41.05,3.9,-47.83,-97.71,Double throw
-4.33,-15.42,-40.07,3.9,-47.7,-97.45,Double throw
-3.75,-15.99,-40.33,4.4,-48.18,-98.83,Double throw
-3.26,-15.12,-38.03,5.27,-49.02,-101.72,Double throw
-3.89,-15.87,-38.87,5.2,-48.83,-101.52,Double throw
-4.71,-17.21,-40.12,5.02,-47.82,-100.21,Double throw
-4.27,-17.13,-37.5,5.35,-47.39,-99.65,Double throw
-4.83,-17.99,-37.92,6.13,-47.42,-100.59,Double throw
-6.71,-20.46,-43.63,5.8,-45.81,-98.06,Double throw
-6.36,-21.28,-42.68,6.59,-45.18,-98.7,Double throw
-5.29,-22.85,-41.48,6.97,-43.78,-97.79,Double throw
-4.74,-24.53,-41.59,7.26,-42.62,-97.55,Double throw
-3.72,-25.99,-40.19,7.96,-41.5,-97.58,Double throw
-2.56,-28.64,-40.48,8.49,-40.15,-97.47,Double throw
-0.38,-29.61,-36.56,9.43,-39.25,-98.17,Double throw
1,-31.22,-36.04,9.2,-36.93,-96.02,Double throw
2.5,-32.84,-35.75,9.51,-35.45,-95.26,Double throw
3.71,-34.51,-36.34,9.54,-33.27,-93.71,Double throw
3.99,-36.08,-38.22,8.96,-30.52,-90.98,Double throw
5.51,-37.62,-37.05,10.21,-29.77,-92.16,Double throw
4.88,-39.66,-39.61,9.76,-27.15,-88.81,Double throw
4.71,-41.65,-40.68,10.84,-26.49,-89.74,Double throw
3.69,-43.12,-42.57,13.01,-27.43,-93.81,Double throw
3.11,-44.14,-43.11,12.43,-25.34,-91.58,Double throw
3.74,-44.92,-42.04,10.98,-22.74,-87.42,Double throw
3.48,-45.78,-43.66,12.71,-23.29,-91.45,Double throw
3.55,-46.13,-43.61,11.24,-20.06,-86.33,Double throw
3.9,-46.27,-42.5,11.76,-18.84,-85.8,Double throw
3.97,-47,-43.19,10.73,-16.54,-82.33,Double throw
3.85,-47.37,-43.24,11.74,-16.1,-83.41,Double throw
3.77,-47.62,-43.18,13.23,-16.16,-85.62,Double throw
2.76,-48.12,-45.22,13.84,-15.22,-86.73,Double throw
2.56,-48.71,-46.42,11.42,-11.64,-80.81,Double throw
2.93,-48.54,-43.76,12.73,-10.68,-81.6,Double throw
2.46,-49.86,-46.13,11.78,-8.55,-78.8,Double throw
2.64,-50.05,-45.96,12.78,-8.05,-79.28,Double throw
3.02,-50.26,-44.73,10.5,-6.88,-75.82,Double throw
2.5,-50.69,-45.76,11.65,-6.48,-76.52,Double throw
3.06,-51.21,-45.88,11.05,-5.79,-75.84,Double throw
3.51,-51.03,-44.4,10.83,-5.78,-75.51,Double throw
3.82,-51.05,-43.78,11.36,-4.67,-74.93,Double throw
2.91,-51.37,-46.09,11.89,-3.35,-73.64,Double throw
3.16,-51.23,-45.35,11.11,-3.42,-72.78,Double throw
3.81,-51.03,-43.59,10.55,-3.76,-72.85,Double throw
3,-51.48,-46.13,13.01,-3.73,-75.54,Double throw
3.38,-51.44,-46.07,12.35,-4.19,-74.96,Double throw
4.27,-51.75,-45.3,12.15,-3.28,-73.73,Double throw
3.1,-51.67,-47.42,10.88,-3.21,-72.8,Double throw
4.4,-51.67,-44.88,9.29,-2.07,-69.89,Double throw
4.57,-51.79,-44.91,12.3,-2.49,-73.89,Double throw
4.73,-52.1,-45.06,10.53,1.62,-66.76,Double throw
4.09,-52.9,-46.68,11.89,0.61,-69.46,Double throw
4.03,-53.37,-45.66,12.45,0.03,-69.45,Double throw
2.74,-54.33,-48.34,14.04,-0.83,-72.05,Double throw
1.8,-55.3,-50.65,13.64,1.01,-68.99,Double throw
0.73,-56,-53.47,13.87,1.64,-68.06,Double throw
0.7,-56.68,-53.4,13.62,0.11,-69.54,Double throw
9.53,-97.71,-154.31,13.73,1.52,-68.47,Double throw
-3.77,-61.78,-70.83,10.77,3.07,-63.14,Double throw
-3.58,-61.46,-68.96,10.56,3.59,-63.08,Double throw
-3.69,-66.37,-79.19,12.48,2.18,-67.33,Double throw
-3.51,-64.93,-76.72,15.36,0.9,-72.47,Double throw
-3.24,-65.09,-76.75,13.17,2.69,-69.07,Double throw
-2.68,-61.84,-69.68,13.12,3.35,-70.12,Double throw
-2.93,-62.54,-71.67,9.7,6.17,-64.83,Double throw
-2.75,-63.02,-72.39,10.09,7.05,-65.46,Double throw
-2.87,-65.37,-76.94,7.33,9.36,-60.98,Double throw
-2.75,-63.67,-72.74,6.92,11.9,-59.15,Double throw
-2.66,-63.22,-71.4,7.88,11.65,-60.66,Double throw
-2.68,-64.5,-74.38,7.12,11.48,-61.26,Double throw
-2.55,-64.95,-75.39,3.91,16.03,-54.97,Double throw
-2.44,-62.62,-71,13.27,15.7,-63.45,Double throw
-2.52,-64.2,-74.26,15.37,14.23,-66.37,Double throw
-2.37,-62.15,-69.87,12.45,15.78,-61.74,Double throw
-2.22,-61.19,-67.57,13.94,14.73,-63.58,Double throw
-2.31,-60.64,-66.78,13.43,15.31,-60.65,Double throw
-0.99,-58.49,-60.32,17.54,12.32,-68.01,Double throw
-1.53,-58.3,-62.05,16.43,13.03,-65.23,Double throw
2.55,-55.73,-49.47,12.22,11.76,-61.65,Double throw
5.46,-55.22,-43.58,14.52,10.26,-65.3,Double throw
2.1,-54.59,-49.41,13.6,10.29,-64.93,Double throw
3.85,-53.68,-43.94,14.1,9.64,-65.22,Double throw
3.9,-52.89,-42.4,12.37,13.08,-59.81,Double throw
2.29,-52.32,-44.56,14.86,10.13,-66.03,Double throw
2.43,-51.63,-43.02,16.3,8.47,-71.68,Double throw
1.86,-50.88,-42.52,16.01,7.32,-73.2,Double throw
1.4,-50.74,-43.34,12.68,13.76,-65.51,Double throw
