ylw_x,ylw_y,ylw_z,blu_x,blu_y,blu_z,labels
2.59,54.35,-5.02,-3.05,31.26,-27.92,Distal bite
2.74,53.49,-6.03,-3.42,29.98,-28.9,Distal bite
2.44,53.26,-6.68,-4.0,31.17,-27.68,Distal bite
2.11,52.74,-7.54,-2.44,29.28,-31.75,Distal bite
2.12,53.87,-7.94,-5.15,27.85,-30.71,Distal bite
2.87,55.72,-6.82,-6.98,31.18,-26.69,Distal bite
2.09,53.28,-11.38,-5.88,31.27,-28.47,Distal bite
2.14,54.25,-11.84,-5.57,30.67,-30.39,Distal bite
2.52,51.28,-15.11,-5.87,29.69,-31.21,Distal bite
2.03,47.88,-19.01,-4.72,27.47,-36.1,Distal bite
2.69,51.78,-14.54,-5.58,25.5,-37.98,Distal bite
3.56,52.41,-12.78,-4.77,24.92,-39.62,Distal bite
4.11,52.07,-12.89,-4.75,25.03,-40.17,Distal bite
1.2,47.47,-21.09,-3.13,22.89,-43.81,Distal bite
3.04,50.87,-15.47,-2.24,21.06,-46.56,Distal bite
0.12,46.87,-24.04,-5.57,21.86,-43.29,Distal bite
-0.07,44.22,-25.7,-7.27,21.76,-44.4,Distal bite
1.92,47.93,-19.57,-10.06,21.67,-45.34,Distal bite
1.88,48.24,-19.33,-8.62,19.36,-49.89,Distal bite
3.03,48.96,-17.17,-9.88,18.72,-49.42,Distal bite
2.52,46.58,-20.05,-9.81,17.5,-51.1,Distal bite
12.95,-24.41,-87.95,-8.45,17.63,-54.37,Distal bite
4.59,49.69,-14.35,-9.91,16.78,-56.95,Distal bite
3.94,48.77,-16.11,-10.36,19.94,-59.27,Distal bite
3.87,49.2,-15.71,-13.45,19.89,-61.34,Distal bite
4.18,49.9,-14.87,-14.22,21.95,-62.81,Distal bite
3.43,48.92,-16.62,-13.99,22.91,-63.88,Distal bite
5.05,52.11,-11.57,-14.39,24.92,-64.3,Distal bite
3.15,47.68,-17.67,-18.21,27.23,-64.57,Distal bite
3.36,48.75,-16.38,-20.15,28.14,-67.61,Distal bite
4.1,49.92,-14.15,-25.64,29.64,-64.09,Distal bite
3.32,49.81,-15.18,-27.74,30.69,-62.59,Distal bite
3.47,49.23,-15.88,-26.85,33.5,-62.03,Distal bite
4.57,51.94,-11.75,-22.29,34.95,-63.3,Distal bite
4.97,51.21,-12.17,-23.83,38.92,-55.3,Distal bite
3.26,47.76,-17.63,-34.29,44.51,-38.67,Distal bite
4.79,50.66,-12.94,-31.03,40.23,-40.31,Distal bite
12.2,-23.95,-85.22,-29.78,39.11,-38.45,Distal bite
4.48,48.81,-15.13,-28.33,39.72,-34.03,Distal bite
4.25,47.97,-15.9,-26.64,40.55,-31.0,Distal bite
5.07,52.26,-10.66,-22.15,42.83,-31.6,Distal bite
3.97,47.26,-16.4,-27.02,45.02,-24.29,Distal bite
3.8,46.56,-16.89,-26.13,45.04,-25.17,Distal bite
3.92,48.04,-14.97,-25.48,44.32,-25.95,Distal bite
4.79,50.86,-10.92,-26.01,43.61,-26.13,Distal bite
4.72,50.88,-10.52,-26.65,42.62,-26.76,Distal bite
4.02,48.6,-13.04,-25.91,40.84,-29.62,Distal bite
3.93,49.8,-10.95,-27.37,43.67,-26.22,Distal bite
5.57,53.34,-4.46,-27.91,45.59,-23.73,Distal bite
2.22,47.39,-13.95,-28.46,49.6,-20.32,Distal bite
4.97,52.54,-5.03,-26.26,47.21,-24.17,Distal bite
12.6,-25.39,-87.36,-26.6,46.09,-24.17,Distal bite
2.99,50.96,-8.19,-23.88,43.91,-28.56,Distal bite
2.35,49.46,-10.9,-24.27,44.25,-28.07,Distal bite
1.57,49.45,-12.15,-23.62,40.84,-31.2,Distal bite
1.07,48.49,-13.33,-23.99,42.89,-29.68,Distal bite
2.3,49.48,-10.64,-24.83,43.22,-28.72,Distal bite
2.65,51.23,-8.38,-24.4,44.24,-29.06,Distal bite
1.61,45.8,-15.29,-25.68,43.6,-27.93,Distal bite
3.13,51.04,-7.36,-25.48,44.47,-27.45,Distal bite
1.79,47.12,-12.9,-24.91,46.36,-26.19,Distal bite
2.09,47.91,-12.4,-22.21,43.67,-28.86,Distal bite
1.51,47.14,-14.21,-19.08,41.43,-31.45,Distal bite
1.4,46.69,-15.45,-20.55,43.35,-27.34,Distal bite
3.1,54.63,-6.01,-20.37,43.88,-26.4,Distal bite
11.97,-25.33,-88.92,-18.38,43.85,-27.78,Distal bite
11.22,-25.1,-86.87,-18.35,42.74,-27.94,Distal bite
2.91,52.03,-9.02,-18.35,44.12,-26.36,Distal bite
3.41,52.79,-7.61,-19.23,42.47,-25.96,Distal bite
3.7,53.61,-6.51,-17.24,41.56,-29.16,Distal bite
11.67,-25.16,-86.17,-19.61,40.53,-27.1,Distal bite
3.97,54.47,-5.34,-19.34,40.26,-27.71,Distal bite
3.8,53.67,-6.27,-16.26,39.14,-32.09,Distal bite
3.3,51.43,-8.99,-16.99,38.84,-32.38,Distal bite
3.16,51.22,-9.81,-17.47,37.34,-33.77,Distal bite
2.72,49.29,-12.24,-17.78,38.9,-32.69,Distal bite
2.34,54.07,-7.98,-19.31,42.1,-28.54,Distal bite
2.84,53.64,-7.54,-19.8,42.35,-27.99,Distal bite
2.49,52.45,-9.17,-20.61,44.31,-25.45,Distal bite
2.84,53.68,-7.81,-19.3,43.76,-26.98,Distal bite
2.27,51.15,-11.41,-19.57,42.49,-27.41,Distal bite
2.54,51.39,-10.49,-19.72,42.51,-27.62,Distal bite
2.97,51.99,-9.22,-18.6,39.55,-30.41,Distal bite
2.87,52.08,-8.97,-18.56,40.91,-29.39,Distal bite
2.71,50.16,-10.6,-19.83,42.59,-26.91,Distal bite
3.45,53.99,-5.58,-18.28,40.08,-30.31,Distal bite
8.02,-19.85,-76.11,-17.75,38.21,-32.18,Distal bite
2.98,51.77,-7.42,-21.55,45.11,-22.09,Distal bite
0.29,48.43,-13.62,-18.12,41.31,-28.14,Distal bite
0.2,49.04,-13.02,-18.46,40.31,-28.3,Distal bite
1.08,52.12,-9.43,-16.15,38.82,-31.91,Distal bite
0.58,52.23,-9.98,-18.43,40.55,-27.95,Distal bite
0.74,50.2,-11.28,-18.17,39.76,-28.54,Distal bite
1.12,52.72,-8.63,-16.55,38.79,-31.53,Distal bite
0.99,51.84,-9.67,-19.28,40.98,-26.63,Distal bite
1.1,53.08,-8.69,-17.76,38.85,-30.46,Distal bite
1.49,55.84,-5.56,-17.31,38.74,-30.84,Distal bite
1.21,52.62,-8.83,-17.89,39.03,-30.13,Distal bite
0.57,51.67,-10.96,-16.03,38.32,-32.48,Distal bite
-0.82,49.5,-14.77,-17.0,39.09,-30.71,Distal bite
0.88,55.14,-6.92,-18.44,38.83,-29.25,Distal bite
-0.66,49.95,-13.53,-15.53,38.0,-32.59,Distal bite
0.14,52.42,-9.71,-17.18,38.21,-30.14,Distal bite
0.18,52.96,-8.72,-17.43,38.4,-29.49,Distal bite
-1.97,51.19,-13.05,-14.84,35.78,-34.69,Distal bite
-0.86,53.48,-9.3,-16.94,36.54,-32.51,Distal bite
-0.07,57.06,-5.07,-14.98,34.26,-36.9,Distal bite
-0.69,55.33,-7.77,-17.02,34.93,-34.47,Distal bite
7.13,-20.94,-79.9,-17.84,38.54,-31.11,Distal bite
-0.84,58.42,-5.06,-15.01,36.96,-35.67,Distal bite
-0.91,52.74,-11.81,-16.3,35.36,-35.27,Distal bite
-0.23,57.45,-6.03,-15.43,38.38,-34.37,Distal bite
7.45,-21.84,-81.6,-17.96,39.11,-30.29,Distal bite
7.01,-21.87,-79.37,-17.59,39.42,-28.51,Distal bite
3.05,66.94,7.71,-15.19,37.77,-30.25,Distal bite
0.45,51.98,-9.35,-16.34,37.69,-27.53,Distal bite
0.02,50.11,-11.41,-14.18,38.76,-27.5,Distal bite
4.35,67.95,10.39,-14.84,38.07,-26.94,Distal bite
0.17,53.77,-10.05,-11.38,35.17,-33.27,Distal bite
4.25,56.32,-2.13,-14.37,37.43,-27.58,Distal bite
5.94,62.24,6.09,-15.25,38.89,-24.27,Distal bite
4.66,55.89,-1.48,-15.16,38.48,-24.6,Distal bite
3.4,51.9,-8.14,-12.58,34.22,-31.05,Distal bite
5.63,58.44,0.36,-14.78,36.03,-27.18,Distal bite
6.0,59.2,1.66,-9.79,35.89,-33.75,Distal bite
5.1,55.54,-3.32,-6.9,35.47,-37.22,Distal bite
8.48,68.7,13.2,-12.64,39.43,-26.74,Distal bite
5.53,54.33,-3.11,-12.52,38.95,-26.81,Distal bite
5.86,54.37,-3.21,-10.03,36.49,-32.07,Distal bite
5.91,53.25,-4.98,-11.02,35.94,-31.28,Distal bite
6.01,54.42,-4.26,-13.15,35.45,-28.2,Distal bite
6.69,55.73,-2.03,-13.8,36.7,-26.02,Distal bite
7.12,55.72,-1.02,-14.57,40.58,-21.14,Distal bite
6.74,55.99,-0.4,-12.07,37.15,-27.0,Distal bite
5.89,53.68,-3.56,-12.4,35.63,-27.55,Distal bite
6.55,56.59,0.24,-11.98,35.03,-28.44,Distal bite
5.67,54.87,-2.01,-13.29,37.32,-25.23,Distal bite
2.61,51.55,-2.95,-26.67,-25.92,-98.59,Distal bite
5.96,54.44,4.69,-1.65,31.24,-18.36,Distal bite
5.17,55.74,4.56,-2.05,29.85,-19.28,Distal bite
12.5,-22.75,-80.29,-1.01,30.8,-20.06,Distal bite
8.94,59.01,8.45,1.31,28.0,-21.68,Distal bite
5.96,56.33,2.93,3.55,29.94,-21.5,Distal bite
8.03,59.21,6.99,3.34,30.21,-20.93,Distal bite
12.27,-19.84,-74.59,1.45,31.34,-16.8,Distal bite
8.49,58.82,5.65,2.42,29.21,-19.93,Distal bite
8.2,60.78,7.19,3.67,31.26,-19.25,Distal bite
11.72,-17.85,-70.55,3.36,30.99,-18.97,Distal bite
7.52,59.71,6.32,3.5,30.08,-19.22,Distal bite
19.57,-20.91,-87.12,4.37,30.21,-19.54,Distal bite
8.49,57.67,5.1,4.92,29.81,-20.11,Distal bite
8.57,57.57,4.6,3.63,31.1,-15.56,Distal bite
7.9,57.54,3.71,4.83,30.39,-17.61,Distal bite
20.28,-15.72,-79.93,5.13,31.11,-16.59,Distal bite
8.09,61.45,4.29,7.16,30.49,-19.65,Distal bite
16.78,-40.97,-104.05,6.78,30.43,-18.17,Distal bite
12.14,57.24,2.88,15.71,17.06,-49.96,Distal bite
15.26,59.81,8.45,9.72,22.58,-38.13,Distal bite
13.82,57.49,3.23,7.31,27.41,-30.27,Distal bite
15.06,57.98,5.49,5.48,27.96,-29.19,Distal bite
25.43,-22.9,-88.82,5.64,31.84,-24.28,Distal bite
20.81,-39.06,-105.14,5.12,32.62,-21.36,Distal bite
24.34,-21.53,-85.95,4.94,33.03,-19.75,Distal bite
18.54,57.65,7.92,6.44,29.32,-27.03,Distal bite
17.36,56.99,6.22,4.96,30.26,-24.08,Distal bite
18.13,56.87,6.66,7.23,27.82,-30.22,Distal bite
17.76,57.66,6.85,5.04,28.12,-28.22,Distal bite
20.25,60.54,12.49,6.26,28.81,-28.97,Distal bite
22.55,65.17,18.6,5.26,29.94,-26.74,Distal bite
17.42,56.33,5.03,7.03,28.48,-30.36,Distal bite
21.99,66.08,19.12,8.23,27.5,-33.24,Distal bite
21.98,64.06,17.28,5.48,30.46,-26.37,Distal bite
19.61,58.62,9.4,7.83,27.6,-32.31,Distal bite
17.03,55.16,3.51,7.08,28.85,-31.24,Distal bite
18.16,55.49,5.19,6.6,29.49,-29.8,Distal bite
17.25,54.33,3.12,6.87,28.05,-31.98,Distal bite
19.78,-18.8,-72.25,9.56,27.91,-36.33,Distal bite
18.03,58.32,11.23,6.97,30.69,-30.07,Distal bite
19.81,-19.56,-76.45,6.93,30.12,-30.07,Distal bite
18.89,65.52,20.65,3.87,31.98,-23.92,Distal bite
17.41,61.25,15.42,4.41,31.18,-25.65,Distal bite
15.77,-21.59,-72.25,4.04,30.24,-26.52,Distal bite
16.87,59.13,15.02,4.22,31.21,-25.88,Distal bite
16.59,61.25,17.07,4.71,32.07,-25.84,Distal bite
16.24,-21.22,-72.8,4.92,31.97,-26.17,Distal bite
15.44,59.0,13.6,4.99,31.97,-26.29,Distal bite
16.75,63.33,19.52,5.31,31.87,-27.43,Distal bite
15.72,61.21,16.41,5.59,29.65,-30.17,Distal bite
15.42,59.51,14.76,6.14,30.96,-29.98,Distal bite
15.78,61.77,17.28,6.57,30.03,-31.22,Distal bite
15.18,58.72,13.68,5.19,31.31,-28.48,Distal bite
22.87,-26.05,-94.56,4.05,33.23,-24.96,Distal bite
15.3,61.44,16.41,4.06,31.73,-26.35,Distal bite
15.66,62.61,17.81,4.67,31.17,-28.63,Distal bite
14.99,60.63,15.36,4.79,31.39,-28.71,Distal bite
12.36,58.85,10.66,2.64,32.96,-23.94,Distal bite
15.78,68.81,24.53,3.59,32.47,-25.9,Distal bite
12.09,57.17,9.2,2.37,32.77,-24.09,Distal bite
15.48,66.03,21.84,3.02,31.63,-25.82,Distal bite
15.68,66.74,22.96,2.67,30.56,-26.53,Distal bite
15.47,64.26,20.46,2.48,30.68,-26.59,Distal bite
14.18,61.07,15.73,3.15,32.2,-26.55,Distal bite
16.14,65.17,21.34,3.05,31.73,-26.77,Distal bite
17.15,64.81,21.9,2.71,31.86,-26.04,Distal bite
24.74,-29.76,-91.74,4.11,31.4,-28.81,Distal bite
8.77,56.21,20.55,3.1,30.47,-28.65,Distal bite
9.55,56.96,22.94,3.71,30.22,-29.99,Distal bite
8.76,56.44,21.3,3.9,32.3,-28.29,Distal bite
8.64,56.23,21.07,5.5,32.18,-29.56,Distal bite
8.35,55.3,20.22,3.37,32.18,-26.96,Distal bite
8.42,57.82,23.34,3.47,32.84,-26.71,Distal bite
8.61,57.52,23.31,3.54,32.44,-27.03,Distal bite
8.22,58.6,23.98,3.85,33.53,-26.21,Distal bite
13.4,-23.26,-72.93,3.71,30.21,-29.11,Distal bite
16.73,-22.42,-77.31,5.25,29.49,-32.19,Distal bite
9.8,60.38,16.28,4.14,29.69,-30.97,Distal bite
11.45,61.47,19.14,5.78,32.24,-30.58,Distal bite
7.67,59.43,11.89,7.79,33.24,-31.0,Distal bite
11.28,65.5,22.08,13.15,26.71,-42.75,Distal bite
10.12,61.03,14.06,10.9,28.45,-38.59,Distal bite
11.56,70.99,22.88,9.33,25.77,-39.54,Distal bite
11.97,64.59,16.35,7.61,26.83,-37.29,Distal bite
8.84,60.96,9.95,5.38,26.86,-35.33,Distal bite
7.82,60.66,7.74,7.5,28.18,-38.38,Distal bite
10.76,72.53,22.71,4.57,28.06,-35.4,Distal bite
8.99,61.49,9.71,9.22,29.0,-40.68,Distal bite
-1.74,30.96,-36.83,15.16,28.53,-36.14,Distal bite
11.03,46.82,-4.52,23.16,27.3,-48.17,Distal bite
12.13,-24.76,-81.47,15.81,29.31,-38.26,Distal bite
8.46,67.98,7.96,-9.13,-66.55,-136.23,Distal bite
7.52,63.63,3.39,4.15,29.69,-41.74,Distal bite
7.49,60.95,0.11,3.17,28.05,-45.3,Distal bite
7.08,59.93,-1.35,0.71,29.46,-44.58,Distal bite
5.94,58.52,-5.45,3.92,24.09,-55.96,Distal bite
8.69,66.29,6.19,3.72,22.82,-60.32,Distal bite
8.46,61.97,2.93,0.3,21.89,-60.56,Distal bite
8.76,63.33,3.8,-2.8,23.38,-60.13,Distal bite
7.87,60.32,-1.06,-6.64,29.07,-57.17,Distal bite
11.41,-15.17,-72.73,-12.45,31.74,-57.39,Distal bite
11.66,-15.51,-73.47,-28.9,-44.04,-144.22,Distal bite
11.64,-15.4,-73.24,-24.1,35.58,-62.51,Distal bite
12.54,-19.08,-78.9,-24.35,33.19,-65.91,Distal bite
12.01,-18.4,-76.24,-24.17,28.7,-68.56,Distal bite
11.28,-17.41,-74.54,-18.22,29.24,-72.48,Distal bite
7.94,59.34,-3.19,-27.66,-53.36,-144.98,Distal bite
9.72,64.65,3.45,-16.95,35.2,-65.4,Distal bite
7.27,57.62,-6.24,-30.54,41.35,-43.05,Distal bite
8.81,62.78,0.37,-27.15,37.52,-44.72,Distal bite
8.72,65.09,2.62,-21.4,36.54,-46.54,Distal bite
7.28,58.98,-5.06,-33.11,-42.78,-132.02,Distal bite
6.58,58.65,-6.16,-15.8,-66.52,-134.08,Distal bite
8.3,61.65,-0.28,-20.61,40.55,-29.74,Distal bite
15.08,-16.1,-81.85,-24.92,-53.77,-133.14,Distal bite
7.98,63.95,2.11,-23.92,43.91,-21.83,Distal bite
11.46,-15.28,-72.93,-20.05,39.13,-29.64,Distal bite
5.8,61.39,-3.12,-27.13,-51.06,-131.46,Distal bite
7.31,63.68,1.05,-23.43,38.08,-27.63,Distal bite
8.01,63.6,1.42,-24.5,38.52,-26.21,Distal bite
21.02,-24.62,-99.94,-23.72,40.43,-26.06,Distal bite
7.48,61.29,-1.61,-23.13,39.9,-27.07,Distal bite
7.51,62.86,0.11,-24.57,39.85,-25.2,Distal bite
18.05,-16.82,-87.01,-25.46,42.82,-21.92,Distal bite
11.14,-16.92,-75.92,-25.2,41.22,-23.09,Distal bite
16.16,-16.91,-85.13,-22.43,40.59,-27.1,Distal bite
16.67,-17.19,-86.49,-23.2,42.0,-24.82,Distal bite
10.99,-17.28,-76.6,-23.55,42.05,-23.25,Distal bite
6.47,63.01,-0.78,-22.83,41.74,-23.57,Distal bite
16.3,-19.8,-89.5,-20.13,39.75,-26.42,Distal bite
5.6,59.27,-4.82,-20.12,39.08,-25.68,Distal bite
16.36,-20.04,-88.28,-18.44,38.39,-28.46,Distal bite
15.51,-37.39,-110.75,-19.01,38.61,-27.14,Distal bite
13.2,-18.61,-82.54,-16.17,38.6,-30.57,Distal bite
17.82,-22.26,-97.99,-16.38,39.71,-28.74,Distal bite
2.67,57.97,-9.61,-17.48,41.61,-25.54,Distal bite
8.45,64.07,1.86,-14.51,40.17,-29.68,Distal bite
7.56,69.51,6.41,-12.95,38.09,-31.6,Distal bite
6.68,63.56,0.1,-12.44,37.57,-32.27,Distal bite
5.92,68.27,4.07,-10.22,35.45,-35.81,Distal bite
4.85,64.6,-0.49,-12.43,37.56,-31.49,Distal bite
-3.08,62.2,-11.46,-13.2,36.65,-31.53,Distal bite
6.57,68.65,4.74,-13.02,36.02,-32.1,Distal bite
4.8,67.23,1.01,-13.95,37.77,-28.72,Distal bite
1.4,33.52,-31.07,-13.21,36.59,-30.45,Distal bite
2.31,63.05,-5.19,-15.14,38.21,-26.63,Distal bite
5.8,69.64,4.14,-14.48,38.52,-26.67,Distal bite
13.97,-15.17,-83.12,-18.42,-61.99,-130.28,Distal bite
12.44,-14.63,-82.52,-11.06,36.7,-30.64,Distal bite
5.6,72.48,7.01,-11.76,35.92,-30.05,Distal bite
1.69,62.71,-8.43,-8.1,31.34,-39.72,Distal bite
4.35,62.38,-5.35,-16.33,35.64,-28.81,Distal bite
10.81,-14.86,-78.32,-17.93,-59.86,-133.32,Distal bite
13.5,-14.92,-84.06,-18.37,43.62,-29.1,Distal bite
6.29,64.4,0.12,-9.94,39.99,-37.48,Distal bite
5.68,64.77,-0.14,-13.67,42.17,-35.66,Distal bite
5.33,63.32,-3.14,-13.62,42.82,-37.81,Distal bite
5.6,64.77,-1.27,-8.38,40.36,-44.16,Distal bite
5.92,65.92,0.25,-9.56,40.96,-40.71,Distal bite
6.18,69.43,3.84,-10.72,38.95,-40.71,Distal bite
5.19,61.71,-5.06,-10.93,39.23,-40.8,Distal bite
3.85,59.56,-8.67,-12.61,39.78,-41.9,Distal bite
4.91,62.21,-5.13,-18.28,44.74,-37.93,Distal bite
5.58,63.94,-3.16,-26.21,-47.99,-138.03,Distal bite
5.28,65.0,-2.16,-34.34,-37.44,-135.84,Distal bite
5.8,65.03,-1.9,-24.45,46.86,-48.38,Distal bite
5.16,62.83,-4.14,-29.48,-47.31,-137.3,Distal bite
4.9,65.84,-2.07,-36.02,-28.97,-127.13,Distal bite
4.47,65.09,-2.98,-28.41,47.15,-37.67,Distal bite
1.78,60.89,-10.33,-27.6,48.63,-37.25,Distal bite
5.34,66.0,-0.62,-25.88,45.81,-39.44,Distal bite
4.45,64.07,-3.91,-26.74,47.69,-36.53,Distal bite
5.63,66.66,0.26,-26.31,46.49,-35.31,Distal bite
6.3,69.43,3.35,-24.22,47.31,-33.1,Distal bite
4.75,64.21,-2.93,-16.49,-61.15,-132.03,Distal bite
5.09,65.52,-1.73,-34.46,-33.27,-124.4,Distal bite
5.45,66.69,0.32,-21.19,-54.26,-132.08,Distal bite
4.3,64.59,-2.27,-16.12,45.75,-32.12,Distal bite
15.95,-18.86,-95.0,-19.0,45.99,-26.95,Distal bite
6.02,66.04,1.8,-31.05,-16.71,-93.5,Distal bite
5.44,64.51,-0.46,-19.11,46.87,-24.37,Distal bite
5.94,63.98,-0.52,-17.99,48.79,-23.64,Distal bite
6.37,67.58,3.37,-20.94,49.84,-19.2,Distal bite
5.34,66.53,1.36,-18.96,48.64,-20.79,Distal bite
4.7,62.53,-3.31,-21.33,47.56,-19.15,Distal bite
3.92,63.98,-2.57,-34.04,-25.12,-114.19,Distal bite
5.91,71.67,6.46,-33.03,-29.54,-119.08,Distal bite
11.28,-14.97,-78.37,-20.6,46.48,-20.77,Distal bite
5.06,68.09,3.07,-31.45,-31.7,-121.66,Distal bite
2.67,62.51,-3.98,-31.76,-18.06,-96.5,Distal bite
3.58,62.37,-2.92,-24.08,-50.15,-127.9,Distal bite
6.19,72.35,8.35,-19.26,47.17,-19.77,Distal bite
3.49,65.47,-0.7,-19.29,45.94,-20.68,Distal bite
3.95,70.57,4.27,-17.21,45.3,-22.11,Distal bite
4.19,69.77,5.7,-17.84,44.68,-19.44,Distal bite
4.77,70.77,5.16,-17.28,42.62,-21.8,Distal bite
3.6,69.9,3.13,-15.92,42.17,-23.71,Distal bite
3.15,66.45,-1.38,-15.27,41.66,-24.63,Distal bite
9.03,-10.72,-74.22,-15.78,42.17,-23.44,Distal bite
11.88,-11.15,-81.22,-14.89,43.25,-23.0,Distal bite
4.22,74.21,7.22,-18.33,-57.18,-127.26,Distal bite
4.18,74.14,7.68,-14.49,42.36,-22.55,Distal bite
2.88,69.78,2.5,-14.84,40.26,-23.35,Distal bite
3.0,72.32,5.5,-12.19,39.39,-27.15,Distal bite
2.65,66.73,-0.9,-8.59,35.3,-35.26,Distal bite
3.79,73.16,5.53,-12.69,-62.14,-127.43,Distal bite
3.05,67.59,-0.35,-15.24,45.21,-28.9,Distal bite
2.95,67.6,-0.55,-15.17,45.3,-28.89,Distal bite
3.41,73.55,5.76,-13.74,43.06,-32.79,Distal bite
3.91,74.28,6.77,-15.44,48.04,-26.94,Distal bite
3.39,70.11,2.54,-16.25,47.75,-27.31,Distal bite
3.54,70.01,2.26,-17.26,46.02,-29.17,Distal bite
3.52,71.29,3.24,-17.08,49.57,-25.85,Distal bite
3.19,68.3,-0.21,-14.87,46.07,-30.95,Distal bite
2.99,69.0,0.42,-16.03,45.04,-31.6,Distal bite
3.56,69.26,1.02,-15.64,43.51,-33.41,Distal bite
3.66,70.08,2.01,-15.96,44.11,-32.59,Distal bite
4.35,73.01,6.14,-15.64,40.65,-35.37,Distal bite
4.46,73.45,6.58,-18.25,41.23,-32.82,Distal bite
4.59,73.46,5.97,-11.94,33.95,-42.18,Distal bite
4.63,73.39,5.69,-11.84,30.81,-41.16,Distal bite
4.6,73.46,5.74,-13.12,32.0,-34.66,Distal bite
4.25,71.1,3.28,-9.68,30.24,-39.21,Distal bite
4.8,74.38,6.92,-9.19,23.88,-45.92,Distal bite
4.39,69.8,2.67,-11.02,24.7,-45.48,Distal bite
4.57,70.73,3.74,-13.86,26.0,-44.42,Distal bite
4.55,71.86,4.55,-14.78,26.81,-46.04,Distal bite
4.71,73.26,5.86,-17.9,30.09,-44.64,Distal bite
4.34,73.29,5.69,-19.2,33.22,-46.35,Distal bite
4.14,72.46,4.74,-21.34,33.54,-48.24,Distal bite
16.8,-26.04,-104.79,-17.17,32.98,-55.8,Distal bite
17.62,-17.78,-95.36,-19.53,35.42,-51.83,Distal bite
5.76,74.94,7.53,-16.11,34.07,-54.92,Distal bite
4.55,73.44,5.63,-18.85,35.34,-52.15,Distal bite
5.12,71.66,5.05,-10.82,38.92,-48.12,Distal bite
12.9,-12.4,-85.05,-14.95,40.36,-41.08,Distal bite
9.41,-11.04,-73.55,-15.5,42.32,-39.28,Distal bite
12.29,-11.46,-83.87,-16.55,42.61,-37.57,Distal bite
11.89,-11.44,-81.53,-18.26,40.82,-37.57,Distal bite
5.51,73.85,6.76,-20.12,41.68,-36.06,Distal bite
5.76,72.78,6.68,-22.23,44.15,-33.69,Distal bite
6.05,72.8,7.99,-18.64,44.99,-35.59,Distal bite
4.97,71.58,5.82,-18.23,44.14,-34.93,Distal bite
4.84,71.33,5.56,-19.91,45.8,-31.6,Distal bite
5.61,72.48,7.35,-20.08,45.16,-31.85,Distal bite
13.3,-13.07,-80.41,-17.58,47.39,-32.84,Distal bite
4.97,74.27,8.39,-19.84,47.52,-30.07,Distal bite
5.27,73.74,8.16,-15.69,48.45,-32.05,Distal bite
4.63,71.6,5.63,-14.32,49.12,-32.33,Distal bite
5.77,74.51,9.85,-16.15,49.94,-29.96,Distal bite
5.52,72.2,7.53,-15.77,51.46,-29.13,Distal bite
5.65,70.14,6.81,-14.66,50.87,-30.4,Distal bite
5.75,74.45,12.03,-16.56,48.45,-25.26,Needle exits
12.34,-12.67,-76.28,-17.66,48.11,-24.25,Needle exits
4.22,71.72,7.9,-17.18,46.96,-25.53,Needle exits
4.32,70.93,7.19,-17.76,47.4,-24.53,Needle exits
12.38,-12.49,-76.08,-15.59,48.49,-26.26,Needle exits
4.67,71.39,8.39,-20.67,49.41,-18.92,Needle exits
5.23,73.81,11.63,-17.15,48.32,-22.56,Needle exits
5.63,73.3,11.57,-16.44,47.62,-23.73,Needle exits
3.72,70.85,6.72,-12.65,42.51,-32.14,Needle exits
4.97,70.61,7.59,-18.5,44.85,-25.32,Needle exits
11.1,-10.58,-71.59,-17.49,41.9,-28.81,Needle exits
13.93,-11.64,-78.64,-18.48,46.35,-24.36,Needle exits
5.64,73.58,10.74,-17.96,40.65,-27.78,Needle exits
10.71,-11.4,-74.16,-14.78,39.17,-29.47,Needle exits
5.42,72.66,7.96,-11.92,36.35,-34.58,Needle exits
6.02,73.19,9.18,-9.33,33.91,-38.95,Needle exits
5.04,67.23,1.36,-12.52,35.76,-33.74,Needle exits
10.08,-8.62,-69.01,-11.12,36.12,-35.16,Needle exits
4.42,67.5,1.41,-4.93,27.74,-49.55,Needle exits
5.41,72.51,7.62,-7.98,32.18,-44.27,Needle exits
4.28,67.82,1.9,-13.71,38.14,-39.33,Needle exits
4.41,67.86,2.11,-9.76,40.41,-40.64,Needle exits
4.32,67.45,1.65,-11.8,40.39,-37.43,Needle exits
4.74,70.04,4.36,-11.64,42.87,-34.84,Needle exits
5.34,73.57,8.87,-10.25,41.43,-36.76,Needle exits
0.94,66.72,-2.71,-10.47,41.8,-37.37,Needle exits
5.15,71.32,6.2,-6.73,38.79,-43.53,Needle exits
5.11,70.98,5.84,-5.15,36.38,-46.52,Needle exits
5.18,70.49,5.39,-11.67,40.38,-36.51,Needle exits
5.63,72.64,8.06,-10.65,41.63,-37.13,Needle exits
5.76,74.95,10.41,-12.4,42.02,-34.84,Needle exits
5.28,74.97,10.21,-14.31,44.11,-30.7,Needle exits
5.51,72.41,7.94,-15.17,44.16,-29.47,Needle exits
5.2,72.17,7.68,-14.23,46.85,-28.81,Needle exits
5.92,74.99,11.49,-12.51,44.35,-31.59,Needle exits
6.45,74.97,13.52,-13.5,42.81,-27.72,Needle exits
16.39,-19.16,-98.16,-13.76,41.84,-28.69,Needle exits
13.06,-11.66,-79.94,-13.62,42.68,-28.5,Needle exits
