ylw_x,ylw_y,ylw_z,blu_x,blu_y,blu_z,labels
32.12,-48.36,-42.7,0.58,-7.62,-24.95,Set needle
39.55,-48.59,-33.72,-0.8,-10.38,-23.54,Set needle
41.21,-46.34,-29.97,0.26,-12.34,-24.49,Set needle
42.31,-43.17,-28.54,5.35,-14.47,-32.84,Set needle
47.89,-41.14,-23.04,4.96,-14.64,-29.34,Set needle
53.17,-38.6,-20.52,2.94,-14.12,-25.08,Set needle
55.33,-32.78,-21.67,2.79,-16.1,-28.68,Set needle
56.36,-26.15,-22.62,4.24,-14.34,-28.68,Set needle
56.76,-15.12,-25.03,9.9,-16.58,-38.32,Set needle
54.59,-15.36,-32.23,10.47,-15.1,-34.65,Set needle
58.25,-11.97,-27.43,9.19,-15.89,-30.84,Set needle
59.42,-10.83,-25.73,13.26,-17.46,-37.57,Set needle
59.43,-9.66,-25.13,14.38,-16.94,-37.17,Set needle
58.59,-9.84,-25.93,16.18,-18.23,-40.6,Set needle
59.38,-9.12,-25.38,17.66,-20.5,-42.72,Set needle
45.48,-60.84,-92.61,28.48,-32.31,-42.09,Set needle
46.98,-59.93,-100.42,29.03,-33.1,-42.55,Set needle
47.51,-60.56,-98.36,29.86,-34.34,-44.73,Set needle
56.97,3.35,5.84,27.88,-41.48,-55.74,Set needle
51.11,1.29,-3.56,27.66,-39.98,-61.39,Set needle
47.06,2.95,-8.42,25.68,-37.26,-62.57,Set needle
36.56,-2.48,-27.48,24.34,-35.32,-65.06,Set needle
37.94,-3.52,-30.41,23.06,-34.85,-67.61,Set needle
33.59,-5.18,-41.12,22.61,-35.58,-69.54,Set needle
39.32,0.23,-37.97,24.6,-36.35,-76.2,Set needle
38.53,-1.58,-46.05,22.1,-32.56,-69.05,Set needle
38.91,-1.26,-48.6,18.42,-30.61,-64.56,Set needle
38.92,-1.79,-49.6,17.78,-28.69,-66.49,Set needle
40.12,-0.7,-45.49,16.33,-26.97,-66.55,Set needle
40.74,1.08,-41.36,15.44,-25.34,-67.57,Set needle
38.41,-0.96,-41.04,14.46,-24.58,-67.12,Set needle
36.84,-2.59,-38.33,13.08,-22.08,-63.3,Set needle
33.65,-4.44,-36.67,11.71,-19.23,-59.63,Set needle
35.26,-5.33,-27.38,9.21,-16.42,-56.53,Set needle
32.54,-6.49,-22.75,7.32,-14.71,-55.93,Set needle
33.96,-5.04,-12.62,3.75,-14.6,-54.15,Set needle
31.42,-7.82,-14.13,3.11,-11.74,-47.71,Set needle
32.4,-7.31,-7.85,2.83,-13.8,-51.13,Set needle
31.99,-6.24,-2.42,2.08,-11.35,-45.56,Set needle
27.98,-7.52,-4.57,4.75,-14.51,-49.35,Set needle
27.9,-6.63,1.38,5.35,-14.58,-46.4,Set needle
27.75,-6.3,5.99,4.48,-14.7,-43.51,Set needle
26.07,-4.92,7.64,6.42,-16.66,-46.42,Set needle
26.74,-3.69,11.73,7.71,-18.2,-46.3,Set needle
25.06,-4.38,9.67,11.95,-21.16,-52.85,Set needle
23.43,-3.25,9.94,13.47,-23.08,-54.44,Set needle
24.2,-2.95,12.26,13.37,-22.84,-49.52,Set needle
23.08,-3.27,10.56,12.0,-21.79,-41.53,Set needle
23.27,-2.33,14.05,13.01,-21.66,-40.33,Set needle
23.66,-3.09,14.06,14.54,-21.61,-40.38,Set needle
22.58,-3.44,12.1,14.0,-21.23,-34.98,Set needle
22.02,-3.87,10.57,14.18,-21.26,-32.48,Set needle
21.32,-4.58,8.59,12.92,-22.07,-31.01,Set needle
22.69,-3.36,12.45,11.39,-20.76,-25.46,Set needle
22.4,-3.37,11.92,12.88,-20.89,-31.22,Set needle
22.31,-3.88,10.99,12.48,-19.53,-29.96,Set needle
22.13,-3.67,10.23,13.22,-19.07,-31.83,Set needle
22.23,-2.89,10.85,13.97,-18.19,-32.64,Set needle
21.11,-2.94,7.35,11.56,-17.9,-26.39,Set needle
23.18,-1.97,10.49,14.05,-18.22,-32.06,Set needle
22.22,-3.29,5.86,14.55,-19.09,-34.8,Set needle
22.7,-2.23,6.12,12.84,-18.69,-30.88,Set needle
23.79,-1.5,7.34,12.54,-19.21,-33.53,Set needle
23.94,-1.62,4.23,8.37,-16.83,-27.65,Set needle
27.32,-0.51,8.44,7.88,-17.03,-32.04,Set needle
27.49,-0.34,6.83,8.57,-16.63,-36.38,Set needle
24.87,-1.36,-0.27,7.32,-15.94,-35.34,Set needle
27.84,-0.69,5.01,6.18,-14.32,-30.21,Set needle
29.54,0.95,9.1,9.54,-14.39,-35.68,Set needle
28.91,0.15,6.91,6.95,-13.23,-27.82,Set needle
27.15,-0.38,3.31,10.31,-13.01,-30.72,Set needle
28.49,0.16,4.23,5.06,-13.7,-26.43,Set needle
27.31,0.64,2.32,7.2,-12.36,-33.85,Set needle
27.49,1.34,0.7,5.25,-12.38,-31.83,Set needle
29.37,1.34,0.83,4.04,-11.23,-27.69,Set needle
26.63,0.13,-5.36,6.84,-12.96,-36.46,Set needle
28.79,-0.52,-2.63,6.8,-10.42,-31.71,Set needle
26.95,-1.78,-5.38,8.85,-12.84,-35.46,Set needle
24.29,-2.37,-7.75,8.07,-13.17,-30.85,Set needle
29.05,-1.59,1.76,7.55,-14.46,-28.1,Set needle
27.22,-2.24,-1.58,13.59,-17.85,-38.97,Set needle
31.36,1.64,7.6,11.78,-16.36,-25.65,Set needle
29.54,-0.9,1.08,18.78,-18.39,-38.68,Set needle
27.34,-1.36,-3.29,20.26,-17.8,-40.29,Set needle
27.8,-1.66,-2.98,21.59,-18.03,-41.2,Set needle
27.86,-2.02,-3.43,22.43,-17.79,-39.94,Set needle
29.01,-0.5,0.01,25.46,-17.6,-39.91,Set needle
28.23,-0.78,-2.05,23.14,-14.84,-29.37,Set needle
27.6,-0.61,-2.96,27.13,-13.77,-33.11,Set needle
27.13,-1.27,-4.05,24.23,-14.25,-30.17,Set needle
27.68,-1.03,-1.61,24.31,-12.49,-29.45,Set needle
27.66,-1.47,-1.26,24.58,-11.05,-33.23,Set needle
29.14,-0.01,2.93,23.38,-10.69,-32.7,Set needle
26.91,-2.88,-3.63,24.37,-11.21,-36.77,Set needle
28.05,-1.74,-0.84,25.08,-13.59,-45.58,Set needle
28.25,-2.0,-0.73,22.03,-12.44,-40.45,Set needle
29.44,-2.2,1.53,20.21,-13.02,-39.92,Set needle
29.26,-1.42,2.74,21.25,-12.63,-43.65,Set needle
27.94,-2.32,-0.07,14.66,-7.85,-25.76,Set needle
30.57,-2.05,4.96,18.79,-9.38,-37.54,Set needle
28.98,-3.03,2.04,16.42,-6.53,-27.02,Set needle
28.83,-3.25,2.67,16.68,-7.19,-26.47,Set needle
30.53,-3.18,6.49,18.22,-10.33,-29.37,Set needle
28.11,-3.66,2.71,21.25,-12.1,-31.24,Set needle
27.27,-3.69,1.59,22.19,-12.59,-29.89,Set needle
27.85,-3.78,1.94,24.68,-14.45,-33.33,Set needle
29.46,-3.22,4.96,25.11,-15.65,-32.37,Set needle
29.7,-2.59,5.63,24.24,-15.42,-28.24,Set needle
30.12,-1.79,6.65,22.7,-14.83,-22.79,Set needle
28.81,-2.69,4.25,23.55,-15.31,-25.34,Set needle
28.27,-3.17,3.09,22.89,-14.02,-19.06,Set needle
29.09,-2.6,5.35,23.62,-14.36,-20.54,Set needle
28.35,-2.42,3.6,23.85,-14.46,-20.92,Set needle
28.27,-2.24,2.13,23.86,-14.61,-20.19,Set needle
29.21,-1.92,3.87,25.65,-14.95,-23.03,Set needle
29.4,-2.39,3.43,26.18,-14.79,-22.12,Set needle
29.3,-3.69,1.46,26.99,-15.8,-26.09,Set needle
29.53,-3.66,1.4,27.07,-16.02,-26.36,Set needle
28.3,-4.28,-1.4,27.4,-17.09,-29.86,Set needle
29.25,-2.04,0.8,27.15,-18.37,-32.88,Set needle
30.55,-4.14,-0.01,26.45,-22.44,-49.01,Set needle
30.93,-4.25,0.28,23.62,-22.57,-44.94,Set needle
31.97,-2.95,2.36,20.97,-23.23,-44.29,Set needle
32.52,-2.77,3.17,20.14,-22.52,-42.9,Set needle
33.04,-3.0,3.59,19.27,-21.22,-39.64,Set needle
32.84,-2.29,3.92,16.14,-19.96,-29.04,Set needle
32.73,-2.18,4.09,20.67,-19.78,-37.85,Set needle
32.61,-2.83,3.14,19.52,-19.64,-33.87,Set needle
31.31,-3.89,0.27,21.49,-19.82,-39.74,Set needle
32.77,-3.32,3.04,22.13,-20.25,-43.24,Set needle
33.59,-3.3,4.31,22.39,-19.95,-43.89,Set needle
32.32,-3.0,2.9,22.02,-19.33,-42.11,Set needle
32.54,-3.28,3.2,22.83,-19.09,-42.95,Set needle
31.44,-4.11,0.85,24.06,-20.43,-49.1,Set needle
31.36,-4.06,0.98,25.78,-21.67,-56.85,Set needle
33.46,-3.94,4.87,23.21,-20.24,-50.4,Set needle
31.27,-4.31,1.34,23.56,-20.12,-52.64,Set needle
31.4,-4.82,0.89,22.78,-20.14,-51.65,Set needle
30.39,-5.36,-1.66,20.83,-18.93,-45.2,Set needle
32.49,-4.7,1.92,21.62,-19.02,-47.91,Set needle
33.79,-3.31,4.92,21.19,-19.52,-49.24,Set needle
32.7,-3.74,2.58,20.94,-19.25,-48.93,Set needle
33.66,-4.05,3.95,20.07,-18.98,-47.25,Set needle
31.18,-5.61,-1.18,19.09,-18.99,-46.1,Set needle
30.04,-6.18,-3.18,22.11,-20.01,-55.22,Set needle
30.59,-5.09,-2.04,19.42,-18.57,-47.24,Set needle
32.79,-3.62,1.72,19.21,-18.14,-46.81,Set needle
31.89,-3.22,0.18,17.19,-17.43,-41.75,Set needle
29.99,-5.18,-4.07,19.99,-16.61,-45.28,Set needle
28.84,-5.89,-5.93,19.66,-17.15,-45.49,Set needle
30.21,-4.86,-2.84,15.97,-17.67,-39.15,Set needle
29.22,-6.22,-6.3,18.71,-17.68,-45.62,Set needle
30.41,-4.84,-2.91,16.42,-16.42,-38.53,Set needle
29.77,-7.17,-4.44,17.08,-15.42,-37.62,Set needle
26.81,-8.66,-7.34,14.99,-15.7,-33.68,Set needle
26.3,-8.66,-5.72,15.56,-15.76,-34.73,Set needle
26.05,-9.3,-6.8,17.28,-15.41,-37.49,Set needle
25.03,-10.12,-9.14,16.13,-15.7,-35.51,Set needle
25.83,-11.67,-8.88,15.3,-15.58,-33.64,Set needle
24.6,-13.31,-9.88,17.1,-15.59,-37.41,Set needle
23.24,-13.86,-9.48,16.47,-15.9,-37.12,Set needle
24.98,-13.03,-4.84,17.31,-14.32,-35.32,Set needle
22.65,-12.53,-8.1,17.44,-14.74,-35.11,Set needle
24.76,-12.07,-5.43,16.25,-14.32,-30.43,Set needle
24.47,-13.56,-7.51,17.02,-14.83,-31.4,Set needle
23.56,-14.54,-8.33,17.83,-14.74,-32.65,Set needle
23.95,-15.16,-7.66,19.61,-14.89,-37.19,Set needle
23.81,-13.17,-5.68,17.72,-15.02,-32.75,Set needle
22.69,-14.26,-9.57,18.09,-14.26,-31.95,Set needle
23.03,-14.34,-9.36,17.22,-14.53,-29.48,Set needle
24.05,-14.39,-7.74,17.62,-13.24,-27.36,Set needle
23.47,-14.18,-8.46,18.33,-14.25,-30.78,Set needle
24.46,-13.97,-6.82,20.08,-14.66,-35.26,Set needle
24.93,-12.86,-5.73,18.11,-15.16,-32.79,Set needle
24.18,-13.66,-8.55,20.24,-15.26,-38.37,Set needle
24.36,-14.04,-8.81,19.18,-14.53,-34.98,Set needle
22.9,-14.74,-11.63,20.75,-13.95,-37.28,Set needle
25.32,-14.22,-6.96,17.68,-13.76,-28.86,Set needle
25.52,-14.46,-6.06,19.04,-13.75,-31.63,Set needle
22.91,-14.41,-10.66,16.87,-15.17,-28.54,Set needle
24.61,-14.4,-8.1,21.41,-16.02,-35.75,Set needle
26.84,-14.53,-5.07,21.32,-16.74,-34.45,Set needle
28.58,-14.99,-2.7,22.36,-16.19,-35.35,Set needle
25.73,-14.63,-5.54,21.91,-16.9,-35.19,Set needle
26.63,-15.37,-4.32,20.45,-17.53,-32.28,Set needle
27.56,-14.07,-1.16,22.32,-18.47,-38.86,Set needle
26.25,-13.44,-1.32,23.05,-19.64,-44.84,Set needle
25.99,-15.05,-3.73,21.38,-18.43,-39.1,Set needle
24.91,-16.18,-5.8,17.96,-18.81,-31.32,Set needle
22.38,-17.62,-9.34,22.6,-18.82,-39.0,Set needle
25.77,-15.02,-1.81,17.46,-18.73,-39.25,Set needle
29.0,-11.83,4.06,17.25,-17.98,-43.81,Set needle
29.68,-9.71,4.51,11.87,-18.57,-42.99,Set needle
32.0,-7.54,7.69,9.7,-17.97,-40.16,Set needle
30.15,-6.36,1.96,9.62,-16.26,-37.55,Set needle
30.27,-6.84,-3.87,9.53,-16.24,-37.13,Set needle
29.65,-7.45,-8.77,10.28,-16.87,-39.19,Set needle
28.5,-8.19,-12.05,11.85,-19.3,-45.33,Set needle
29.91,-9.01,-10.5,11.54,-18.29,-44.65,Set needle
28.59,-11.05,-11.01,10.83,-17.17,-41.21,Set needle
28.05,-11.52,-4.85,11.71,-17.48,-42.32,Set needle
24.32,-13.89,-7.11,14.12,-20.14,-51.19,Set needle
22.38,-16.26,-6.47,11.29,-19.57,-45.25,Set needle
22.45,-17.65,-3.06,11.41,-19.37,-45.65,Set needle
21.09,-19.23,-2.94,12.12,-18.89,-46.37,Set needle
17.87,-20.57,-4.43,10.97,-18.56,-43.59,Set needle
17.06,-19.07,1.04,10.37,-17.85,-41.8,Set needle
16.72,-18.6,3.31,7.03,-17.39,-34.43,Set needle
16.51,-15.62,7.38,8.2,-17.19,-36.41,Set needle
14.9,-14.3,4.66,7.24,-16.81,-33.71,Set needle
14.68,-12.55,6.9,8.77,-16.65,-35.63,Set needle
13.38,-12.05,6.97,10.13,-17.26,-38.98,Set needle
10.91,-10.7,4.14,6.3,-18.54,-33.82,Set needle
9.49,-9.74,2.55,8.83,-18.57,-40.99,Set needle
11.35,-7.95,4.94,6.5,-18.69,-37.85,Set needle
11.83,-7.11,3.58,8.9,-16.69,-39.09,Set needle
13.18,-5.67,6.73,4.16,-16.66,-29.81,Set needle
12.89,-6.12,5.81,6.65,-16.6,-34.19,Set needle
13.55,-5.88,7.36,9.78,-16.71,-40.43,Set needle
12.62,-5.14,6.41,6.79,-16.98,-35.55,Set needle
14.42,-4.3,7.11,7.73,-16.54,-36.41,Set needle
16.12,-4.22,7.62,6.68,-16.02,-33.72,Set needle
13.87,-6.08,3.36,6.93,-15.42,-32.89,Set needle
14.07,-6.29,8.64,6.92,-15.72,-33.22,Set needle
13.76,-7.68,9.0,7.49,-14.85,-31.9,Set needle
14.32,-8.0,10.5,6.8,-14.46,-28.8,Set needle
14.22,-7.93,10.14,9.31,-15.59,-33.98,Set needle
13.16,-7.78,8.48,11.78,-16.89,-39.72,Set needle
12.96,-7.96,7.89,9.43,-15.75,-32.87,Set needle
13.65,-7.2,9.87,12.14,-18.05,-41.38,Set needle
13.86,-6.48,9.16,13.85,-18.98,-43.75,Set needle
13.69,-6.2,7.28,10.82,-17.47,-35.64,Set needle
14.72,-6.11,7.71,5.41,-17.28,-24.37,Set needle
15.06,-5.27,7.67,7.71,-18.08,-30.61,Set needle
15.55,-4.94,8.76,10.6,-17.47,-34.87,Set needle
15.96,-5.14,9.35,11.44,-18.54,-38.28,Set needle
14.49,-5.28,6.99,13.56,-19.73,-43.67,Set needle
15.44,-3.93,9.84,12.72,-19.94,-43.1,Set needle
14.57,-3.93,7.54,15.22,-24.47,-56.93,Set needle
13.13,-3.67,3.36,13.62,-21.71,-50.47,Set needle
14.58,-0.75,5.99,11.33,-20.28,-46.81,Set needle
13.56,-2.14,-0.24,12.64,-22.77,-53.88,Set needle
11.92,-1.19,-5.75,12.04,-24.97,-57.35,Seek proximal insertion
13.92,1.07,-2.68,7.96,-24.26,-50.92,Seek proximal insertion
13.1,1.18,-7.43,2.98,-25.73,-54.36,Seek proximal insertion
13.81,2.42,-9.13,-3.35,-24.07,-38.52,Seek proximal insertion
12.79,3.55,-12.7,-0.41,-26.65,-45.49,Seek proximal insertion
14.3,3.82,-15.28,1.73,-30.0,-54.76,Seek proximal insertion
15.7,7.7,-12.66,1.23,-31.33,-55.95,Seek proximal insertion
14.05,8.47,-18.66,0.8,-32.94,-60.22,Seek proximal insertion
12.01,8.57,-26.12,-1.64,-31.39,-59.52,Seek proximal insertion
10.94,8.52,-33.2,-4.12,-28.48,-55.78,Seek proximal insertion
9.71,14.76,-34.24,-6.08,-25.32,-54.1,Seek proximal insertion
9.09,13.29,-44.28,-5.28,-22.36,-55.61,Seek proximal insertion
10.1,15.74,-49.37,-2.09,-21.06,-61.0,Seek proximal insertion
12.56,20.37,-51.31,-2.43,-19.07,-60.49,Seek proximal insertion
14.64,20.17,-58.47,-2.23,-17.43,-62.89,Seek proximal insertion
17.96,22.8,-61.2,-3.16,-14.76,-61.89,Seek proximal insertion
21.22,25.01,-60.05,-3.02,-13.76,-63.46,Seek proximal insertion
17.05,21.57,-65.61,-4.4,-10.98,-58.7,Seek proximal insertion
11.15,18.92,-72.99,-1.07,-10.76,-61.93,Seek proximal insertion
10.75,21.57,-72.57,0.78,-13.01,-66.0,Seek proximal insertion
13.0,22.87,-71.02,-3.73,-9.12,-55.12,Seek proximal insertion
18.77,14.07,-77.52,0.04,-12.28,-59.11,Seek proximal insertion
20.25,14.77,-72.89,-0.12,-13.07,-58.61,Seek proximal insertion
20.36,14.29,-68.06,1.7,-14.46,-62.47,Seek proximal insertion
22.17,16.26,-59.01,0.67,-14.74,-61.35,Seek proximal insertion
21.66,13.31,-56.96,2.1,-16.89,-66.22,Seek proximal insertion
20.44,12.08,-54.66,1.17,-15.15,-63.17,Seek proximal insertion
21.68,11.28,-48.66,2.15,-15.57,-65.42,Seek proximal insertion
20.99,9.42,-44.45,2.97,-15.37,-65.47,Seek proximal insertion
17.49,6.01,-44.76,2.27,-13.97,-62.6,Seek proximal insertion
15.85,6.66,-38.3,4.87,-16.39,-67.93,Seek proximal insertion
14.36,5.32,-36.23,5.29,-16.31,-67.31,Seek proximal insertion
17.82,7.91,-25.87,5.57,-16.5,-67.43,Seek proximal insertion
16.65,10.67,-24.3,4.37,-14.83,-62.62,Seek proximal insertion
15.67,7.64,-29.97,6.4,-17.31,-64.95,Seek proximal insertion
16.8,4.07,-32.67,8.28,-19.04,-67.03,Seek proximal insertion
19.62,3.47,-28.36,5.48,-15.79,-58.35,Seek proximal insertion
19.66,4.69,-25.17,8.89,-17.41,-61.29,Seek proximal insertion
25.94,9.63,-14.25,8.83,-18.12,-61.29,Seek proximal insertion
29.58,10.39,-13.56,8.13,-18.09,-59.41,Seek proximal insertion
34.71,12.55,-15.12,5.9,-17.85,-55.12,Seek proximal insertion
34.25,13.92,-24.51,7.65,-19.41,-63.25,Seek proximal insertion
33.62,17.63,-29.91,6.31,-16.67,-61.83,Seek proximal insertion
28.93,16.84,-41.4,5.42,-16.46,-64.24,Seek proximal insertion
35.71,27.28,-31.89,4.39,-15.14,-63.94,Seek proximal insertion
32.98,28.81,-34.8,6.12,-15.45,-67.24,Seek proximal insertion
31.59,33.06,-34.53,5.26,-13.1,-66.31,Seek proximal insertion
33.61,47.56,-25.26,1.35,-9.1,-62.46,Seek proximal insertion
26.05,42.37,-39.99,2.32,-10.82,-69.36,Seek proximal insertion
29.7,61.31,-29.45,-2.88,-5.62,-60.98,Seek proximal insertion
21.83,53.32,-42.78,1.32,-7.4,-68.85,Seek proximal insertion
14.54,44.95,-51.86,-3.61,-1.34,-56.0,Seek proximal insertion
10.2,45.91,-49.43,1.05,-5.54,-65.74,Seek proximal insertion
9.13,49.9,-38.16,0.2,-5.17,-64.45,Seek proximal insertion
9.16,52.13,-28.14,-0.75,-2.52,-61.16,Seek proximal insertion
6.52,50.86,-24.76,-0.54,0.29,-56.79,Seek proximal insertion
5.16,56.65,-16.21,0.27,2.04,-54.11,Seek proximal insertion
3.35,59.51,-13.99,-1.45,6.17,-46.76,Seek proximal insertion
9.26,-22.4,-86.59,-2.15,7.98,-43.04,Seek proximal insertion
7.84,63.49,-3.43,-4.05,9.33,-39.29,Seek proximal insertion
4.98,46.75,-21.16,-3.29,7.04,-42.49,Seek proximal insertion
9.79,51.64,-11.13,-2.97,9.56,-40.3,Seek proximal insertion
10.85,55.92,-6.94,-0.85,10.02,-39.99,Seek proximal insertion
11.35,61.37,-4.01,-1.33,12.46,-36.0,Seek proximal insertion
10.02,62.21,-7.47,1.51,9.94,-40.64,Seek proximal insertion
4.12,59.98,-17.8,-3.06,13.46,-30.77,Seek proximal insertion
7.64,61.34,-14.01,2.18,8.8,-43.0,Seek proximal insertion
6.71,68.16,-8.77,-2.15,13.18,-32.44,Seek proximal insertion
0.62,74.16,-12.62,-3.69,17.1,-26.45,Seek proximal insertion
4.55,73.19,5.46,1.18,16.86,-24.55,Proximal bite
9.57,-1.38,-66.33,-3.78,15.94,-18.02,Proximal bite
-1.13,73.91,10.07,-1.29,12.5,-30.65,Proximal bite
1.75,73.81,12.22,-4.5,14.71,-26.59,Proximal bite
16.19,-8.54,-85.03,-8.4,15.75,-23.7,Proximal bite
6.0,73.48,14.94,-11.39,16.11,-23.12,Proximal bite
4.93,70.19,10.31,-10.47,16.92,-26.52,Proximal bite
6.01,73.77,15.28,-8.67,15.28,-34.69,Proximal bite
19.63,-10.71,-84.59,-15.53,18.49,-28.62,Proximal bite
6.9,74.35,17.07,-12.9,15.97,-38.56,Proximal bite
6.93,72.32,14.21,-34.76,-43.3,-122.85,Proximal bite
9.87,-36.54,-96.89,-11.69,13.49,-46.2,Proximal bite
6.89,72.9,15.21,-21.67,20.05,-29.08,Proximal bite
6.59,72.64,14.54,-16.36,19.42,-34.8,Proximal bite
9.99,-3.27,-62.02,-13.63,18.16,-18.78,Proximal bite
2.57,73.06,10.91,0.7,10.02,-37.3,Proximal bite
2.39,71.9,9.66,3.24,9.45,-32.9,Proximal bite
2.6,72.85,10.69,10.08,5.21,-42.69,Proximal bite
3.06,73.81,11.89,9.06,10.66,-32.82,Proximal bite
1.32,72.49,8.43,11.17,10.72,-34.07,Proximal bite
4.11,73.93,13.26,10.8,8.38,-36.8,Proximal bite
-0.34,72.44,5.54,8.23,10.08,-32.78,Proximal bite
2.04,74.39,10.38,5.63,9.09,-32.64,Proximal bite
3.66,74.02,12.78,8.1,6.73,-41.59,Proximal bite
11.95,-3.93,-66.07,8.65,-0.56,-53.17,Proximal bite
12.15,-3.03,-65.22,1.55,11.9,-35.35,Proximal bite
12.54,-3.1,-66.06,-10.46,17.51,-23.41,Proximal bite
4.34,74.64,14.01,-12.65,19.47,-23.62,Proximal bite
12.54,-27.8,-97.22,-5.47,17.59,-34.9,Proximal bite
15.63,-5.23,-76.13,-11.92,20.52,-24.45,Proximal bite
12.78,-5.06,-69.05,-10.55,20.91,-25.64,Proximal bite
4.43,72.81,12.37,-9.2,22.02,-16.47,Proximal bite
13.97,-4.99,-72.1,-7.52,22.67,-17.27,Proximal bite
11.07,-5.42,-63.96,-5.63,21.72,-20.33,Proximal bite
13.74,-5.4,-71.91,-0.43,19.0,-30.24,Proximal bite
5.01,74.25,14.49,-2.56,20.35,-25.72,Proximal bite
3.45,72.89,11.35,-3.46,18.66,-26.76,Proximal bite
3.0,70.78,9.23,-4.92,17.92,-25.92,Proximal bite
11.82,-5.0,-66.58,-3.03,17.69,-29.26,Proximal bite
5.01,74.67,15.34,-3.22,18.67,-27.16,Proximal bite
5.31,74.15,15.87,-3.78,19.03,-26.02,Proximal bite
11.82,-5.19,-65.77,-5.97,19.71,-22.49,Proximal bite
3.91,74.75,14.1,1.3,15.46,-31.01,Proximal bite
11.75,-6.55,-66.09,-3.35,17.77,-20.26,Proximal bite
5.63,74.05,15.18,-2.54,15.48,-27.39,Proximal bite
5.9,74.36,15.06,-3.91,16.51,-25.09,Proximal bite
6.81,72.78,15.62,0.49,14.99,-27.42,Proximal bite
8.19,72.37,16.78,-4.59,15.19,-20.95,Proximal bite
7.74,72.92,17.21,2.37,11.85,-35.35,Proximal bite
5.66,73.9,17.43,-2.59,14.63,-26.75,Proximal bite
16.92,-9.02,-82.99,-6.2,14.17,-24.68,Proximal bite
3.45,69.74,12.32,-8.89,15.39,-23.55,Proximal bite
2.41,72.91,14.02,-8.04,13.95,-29.5,Proximal bite
14.05,-2.53,-71.87,-8.67,11.74,-33.4,Proximal bite
9.77,-3.37,-63.95,-6.47,8.88,-40.18,Proximal bite
7.34,-1.98,-59.26,-8.42,11.29,-34.96,Proximal bite
7.82,-3.64,-61.24,-4.33,9.49,-40.59,Proximal bite
8.44,-3.88,-62.08,-5.88,11.04,-36.07,Proximal bite
8.41,-2.99,-60.27,-3.24,10.5,-37.87,Proximal bite
14.4,-16.0,-91.14,-4.24,11.84,-33.4,Proximal bite
4.17,74.0,17.47,-2.66,11.48,-35.67,Proximal bite
5.1,74.72,19.5,-1.79,10.66,-37.69,Proximal bite
4.29,71.34,17.79,-0.13,9.8,-41.03,Proximal bite
4.88,73.27,20.39,-1.48,11.58,-37.23,Proximal bite
4.4,74.38,20.97,-3.35,12.32,-33.39,Proximal bite
0.53,70.74,13.17,15.63,2.74,-38.53,Proximal bite
-0.35,73.23,14.21,16.34,0.57,-44.06,Proximal bite
-0.69,71.42,11.27,8.1,6.64,-31.71,Proximal bite
2.01,72.74,14.54,8.62,5.07,-35.44,Proximal bite
0.62,70.14,10.64,11.35,3.48,-42.34,Proximal bite
0.86,74.96,18.03,0.62,5.0,-62.55,Proximal bite
-4.41,63.54,0.0,-4.28,8.35,-53.71,Proximal bite
-2.74,66.76,4.4,0.32,2.96,-64.29,Proximal bite
-3.58,66.09,1.75,-2.17,3.7,-61.53,Proximal bite
-2.24,70.5,7.03,-6.14,4.86,-58.64,Proximal bite
13.52,-20.89,-91.97,-4.41,9.46,-54.7,Proximal bite
12.97,-1.43,-65.52,-1.63,8.81,-52.64,Proximal bite
0.16,74.54,13.46,0.06,8.2,-49.17,Proximal bite
-3.68,72.92,6.56,2.18,7.06,-47.6,Proximal bite
0.24,74.63,13.78,-2.0,8.81,-36.3,Proximal bite
8.92,-31.91,-95.0,-3.86,11.4,-30.55,Proximal bite
1.52,74.92,16.12,-9.49,12.98,-27.2,Proximal bite
0.05,74.92,14.39,-3.17,17.02,-34.55,Proximal bite
6.47,1.39,-56.01,-8.31,18.92,-25.38,Proximal bite
6.99,-1.06,-61.72,-11.83,18.97,-23.08,Proximal bite
5.91,-1.1,-57.93,-8.35,20.75,-25.36,Proximal bite
15.69,-6.14,-78.96,-11.07,20.28,-20.63,Proximal bite
-1.2,73.82,15.01,-10.28,18.3,-22.85,Proximal bite
6.34,-36.02,-93.56,-7.27,20.88,-23.96,Proximal bite
0.95,71.96,16.63,-5.62,20.67,-26.22,Proximal bite
1.58,74.81,20.29,-4.99,20.56,-26.46,Proximal bite
1.62,74.77,20.14,-1.97,18.6,-32.66,Proximal bite
1.24,72.94,17.99,-5.1,19.75,-27.23,Proximal bite
1.78,74.42,19.88,-1.27,17.28,-34.75,Proximal bite
1.58,74.93,20.03,-0.61,16.39,-36.38,Proximal bite
17.05,-7.07,-79.71,-3.5,18.78,-30.59,Proximal bite
-0.5,68.77,11.81,-2.8,18.92,-30.72,Proximal bite
-0.09,69.71,13.15,-5.47,19.98,-26.01,Proximal bite
2.98,74.87,21.67,-2.29,18.55,-31.7,Proximal bite
2.69,72.87,18.87,-0.82,17.59,-34.51,Proximal bite
17.15,-14.76,-87.27,0.88,15.71,-39.74,Proximal bite
1.72,72.67,18.67,-0.72,17.04,-35.98,Proximal bite
1.35,72.67,19.21,0.39,16.4,-39.82,Distal bite
-0.1,70.8,15.71,-4.43,19.61,-29.65,Distal bite
1.49,73.53,20.19,-8.99,22.61,-20.37,Distal bite
