ylw_x,ylw_y,ylw_z,blu_x,blu_y,blu_z,labels
29.97,-34.95,-13.86,9.85,-50.23,-54.73,Set needle
30.23,-34.44,-14.25,10.2,-50.18,-57.17,Set needle
29.28,-35.86,-17.74,9.28,-50.62,-54.89,Set needle
31.33,-37.43,-16.45,10.73,-50.86,-59.33,Set needle
31.48,-37.8,-16.24,10.35,-51.02,-57.99,Set needle
29.91,-39.05,-19.64,9.65,-50.85,-57.68,Set needle
32.18,-40.55,-16.38,10.14,-50.83,-61.33,Set needle
31.73,-42.82,-18.91,11.03,-50.91,-63.87,Set needle
31.32,-42.98,-18.04,8.49,-50.24,-58.47,Set needle
34.35,-44.25,-13.95,8.92,-50.38,-60.1,Set needle
26.38,-44.93,-26.01,8.12,-50.14,-58.56,Set needle
31.25,-46.99,-19.94,8.92,-49.77,-60.68,Set needle
30.77,-48.04,-20.58,9.48,-49.79,-61.91,Set needle
27.24,-47.44,-24.81,10.07,-49.49,-64.19,Set needle
28.83,-49.03,-26.1,9.43,-49.49,-63.13,Set needle
31.18,-48.07,-20.78,9.2,-49.29,-62.3,Set needle
25.62,-46.56,-28.47,8.95,-49.07,-62.62,Set needle
24.77,-47.4,-31.62,9.31,-49.07,-63.36,Set needle
29.12,-49.54,-23.83,9.35,-49.08,-62.3,Set needle
27.05,-49.82,-23.63,8.42,-48.69,-61.33,Set needle
26.26,-48.63,-22.25,10.06,-49.01,-66.56,Set needle
28.01,-49.28,-19.19,10.19,-48.94,-67.24,Set needle
15.49,-94.44,-146.79,10.11,-48.11,-67.33,Set needle
27.74,-50.21,-20.03,10.16,-47.45,-66.48,Set needle
30.61,-49.56,-14.07,8.11,-46.85,-60.62,Set needle
27.96,-48.82,-17.13,9.65,-45.81,-63.53,Set needle
27.04,-49.05,-21.49,9.77,-45.7,-64.46,Set needle
29.43,-49.3,-18.83,9.76,-45.32,-64.87,Set needle
26.5,-47.51,-21.71,11.21,-46.37,-70.44,Set needle
23.39,-48.63,-32.13,8.65,-44.69,-67.51,Set needle
20.3,-48.2,-37.21,6.88,-43.38,-66.84,Set needle
28.95,-45.59,-20.4,6.92,-44.06,-70.73,Set needle
26.5,-48.77,-29.74,5.99,-42.89,-66.56,Set needle
29.33,-48.96,-25.89,6.41,-42.99,-66.79,Set needle
28.29,-49.26,-27.72,7.22,-43.83,-69.51,Set needle
26.35,-49.67,-30.41,5.86,-42.76,-67.21,Set needle
27.07,-50.42,-29.26,6.89,-43.62,-71.94,Set needle
18.09,-54.78,-46.53,5.53,-42.18,-65.55,Set needle
15.85,-56.67,-49.8,5.94,-41.79,-62.34,Set needle
15.44,-56.56,-48.41,6.3,-40.98,-60.25,Set needle
14.04,-60.04,-55.22,7.34,-40.67,-61.57,Set needle
12.56,-61.4,-57.87,7.85,-40.45,-62.41,Set needle
10.76,-64.27,-65.11,9.92,-41.24,-66.6,Set needle
11.92,-65.25,-65.05,10.24,-41.09,-64.38,Set needle
12.18,-61.69,-57.6,12.7,-42.62,-71.36,Set needle
11.74,-67.16,-66.53,11.36,-41.04,-70.19,Set needle
11.49,-64.15,-60.56,12.74,-43.14,-78.59,Set needle
9.83,-66.69,-68.15,11.21,-41.41,-75.91,Set needle
14.66,-67.9,-70.12,5.99,-36.97,-69.31,Set needle
36.57,-61.87,-52.07,6.08,-33.12,-75.52,Set needle
31.42,-56.59,-57.88,4.94,-32.02,-73.82,Set needle
31.6,-57.82,-61.54,5.73,-31.2,-75.35,Set needle
39.82,-63.0,-57.95,4.53,-30.07,-72.41,Set needle
36.61,-71.5,-68.87,4.5,-27.3,-68.17,Set needle
21.05,-62.82,-78.93,4.21,-27.36,-67.44,Set needle
23.54,-57.01,-69.98,5.01,-27.3,-68.23,Set needle
20.22,-56.74,-72.9,5.63,-27.63,-68.78,Set needle
22.62,-54.21,-64.07,5.03,-27.37,-65.76,Set needle
21.3,-53.71,-65.41,6.91,-28.87,-70.92,Set needle
21.04,-51.87,-62.69,6.34,-28.65,-69.34,Set needle
19.11,-50.4,-62.76,4.97,-27.59,-65.55,Set needle
19.36,-48.54,-58.81,5.53,-27.68,-66.58,Set needle
17.08,-46.3,-58.2,4.99,-27.8,-65.95,Set needle
14.53,-45.05,-59.03,7.42,-29.1,-71.92,Set needle
12.04,-42.25,-59.7,6.63,-28.6,-70.09,Set needle
11.23,-42.39,-62.23,6.71,-28.33,-69.77,Set needle
11.22,-41.28,-59.65,7.44,-29.58,-73.0,Set needle
12.14,-40.41,-59.43,7.8,-29.19,-72.98,Set needle
13.24,-40.45,-59.0,6.5,-27.85,-68.38,Set needle
14.39,-38.01,-57.43,7.45,-28.91,-71.61,Set needle
14.44,-37.29,-59.13,6.76,-28.51,-69.79,Set needle
12.67,-37.59,-59.73,6.49,-28.3,-69.56,Set needle
13.2,-37.45,-56.83,7.14,-28.5,-70.82,Set needle
14.83,-35.13,-53.99,7.82,-29.49,-73.23,Set needle
15.72,-35.25,-53.75,7.68,-29.3,-72.78,Set needle
16.6,-33.34,-49.22,7.01,-27.46,-69.25,Set needle
15.67,-33.59,-51.08,7.4,-28.06,-70.44,Set needle
15.84,-33.08,-48.35,7.26,-28.52,-70.69,Set needle
17.79,-32.05,-45.26,6.69,-27.98,-69.06,Set needle
17.05,-31.75,-47.5,5.79,-26.67,-65.85,Set needle
16.7,-32.56,-47.57,7.57,-28.71,-71.46,Set needle
15.41,-32.44,-47.49,7.68,-29.17,-72.24,Set needle
15.53,-31.98,-46.73,5.16,-26.59,-64.48,Set needle
15.79,-31.61,-45.8,7.09,-27.93,-69.21,Set needle
16.23,-29.51,-44.2,5.38,-27.38,-65.73,Set needle
15.79,-30.72,-47.05,6.35,-27.55,-67.39,Set needle
15.74,-30.2,-44.25,5.94,-27.18,-65.9,Set needle
16.72,-28.96,-40.46,7.01,-28.96,-70.45,Set needle
15.62,-28.38,-41.12,6.83,-29.12,-71.09,Set needle
15.64,-28.36,-40.86,7.03,-29.23,-72.24,Set needle
15.8,-27.53,-39.55,7.01,-29.14,-72.59,Set needle
15.58,-27.29,-39.51,6.62,-28.71,-71.7,Set needle
15.79,-27.64,-39.35,7.27,-29.04,-73.18,Set needle
15.13,-27.52,-39.95,5.86,-28.01,-69.62,Set needle
15.77,-27.31,-38.4,6.7,-28.67,-71.77,Set needle
15.0,-27.35,-39.27,5.15,-26.89,-66.68,Set needle
15.01,-28.37,-40.53,6.6,-27.59,-69.84,Set needle
15.84,-28.4,-39.64,8.05,-28.44,-72.03,Set needle
16.59,-27.8,-37.75,6.63,-27.29,-67.55,Set needle
16.92,-27.54,-36.29,6.37,-26.76,-65.93,Set needle
17.25,-26.83,-34.74,8.25,-28.41,-70.76,Set needle
17.78,-25.55,-34.39,7.61,-28.93,-71.53,Set needle
16.22,-26.92,-34.8,7.81,-28.58,-70.27,Set needle
15.71,-27.72,-36.25,7.21,-29.16,-70.48,Set needle
14.54,-28.93,-38.19,8.3,-30.23,-73.65,Set needle
15.89,-26.93,-35.28,7.29,-29.5,-71.91,Set needle
13.45,-28.17,-39.37,7.59,-29.22,-73.0,Set needle
14.18,-27.67,-37.06,6.29,-27.56,-67.22,Set needle
13.32,-27.18,-37.29,6.66,-27.34,-67.3,Set needle
12.55,-26.69,-37.17,6.72,-28.04,-68.57,Set needle
9.5,-27.38,-41.05,7.24,-28.61,-70.79,Set needle
8.7,-27.33,-42.65,5.74,-26.52,-65.43,Set needle
9.3,-26.57,-40.75,5.84,-26.14,-64.79,Set needle
8.85,-27.11,-42.09,6.16,-26.93,-66.36,Set needle
10.51,-24.96,-36.92,6.41,-26.64,-66.16,Set needle
10.72,-25.44,-36.95,6.14,-27.19,-66.03,Set needle
9.6,-25.69,-38.78,6.7,-27.76,-67.7,Set needle
11.77,-23.25,-35.93,7.19,-28.36,-69.8,Set needle
16.58,-22.7,-30.42,6.57,-27.84,-67.78,Set needle
15.92,-22.0,-30.82,7.3,-28.12,-69.02,Set needle
14.77,-23.09,-34.06,6.53,-28.13,-68.19,Set needle
14.07,-22.94,-35.3,8.57,-29.42,-73.05,Set needle
15.73,-22.45,-32.89,7.54,-29.01,-71.23,Set needle
16.93,-22.66,-32.69,6.4,-28.62,-69.25,Set needle
15.85,-22.96,-34.85,8.12,-29.16,-73.28,Set needle
15.74,-23.24,-35.05,6.77,-27.73,-69.0,Set needle
14.04,-23.32,-36.96,6.8,-26.97,-67.68,Set needle
15.14,-23.57,-35.25,6.36,-26.43,-65.64,Set needle
14.35,-24.52,-37.2,5.5,-26.78,-64.26,Set needle
14.22,-24.14,-36.4,8.49,-29.35,-73.16,Set needle
15.93,-23.8,-32.73,8.33,-29.17,-72.76,Set needle
13.67,-25.08,-37.15,7.04,-27.46,-67.94,Set needle
11.67,-25.35,-40.35,6.52,-27.01,-66.52,Set needle
14.01,-24.49,-35.55,6.07,-27.04,-66.0,Set needle
14.02,-24.58,-35.43,6.22,-27.57,-66.39,Set needle
14.32,-23.47,-34.7,6.99,-29.13,-71.55,Set needle
14.38,-23.6,-34.41,5.74,-27.07,-65.37,Set needle
13.44,-23.74,-35.73,4.77,-26.6,-63.26,Set needle
13.63,-23.51,-36.1,6.44,-28.78,-70.3,Set needle
13.7,-22.81,-34.61,4.58,-26.52,-64.36,Set needle
13.13,-22.72,-35.41,6.12,-27.95,-69.12,Set needle
14.48,-22.36,-33.34,5.1,-27.25,-66.86,Set needle
14.13,-22.55,-34.51,3.33,-26.28,-62.68,Set needle
14.38,-22.21,-34.32,4.33,-26.36,-64.19,Set needle
13.06,-23.33,-38.28,6.34,-27.16,-68.19,Set needle
13.53,-23.46,-36.95,5.85,-26.75,-64.47,Set needle
12.38,-24.13,-39.81,5.71,-27.61,-65.62,Set needle
12.88,-24.38,-39.57,6.98,-27.57,-66.28,Set needle
14.41,-23.82,-36.77,6.37,-27.87,-65.16,Set needle
14.15,-23.99,-36.02,7.03,-29.56,-68.23,Set needle
14.37,-24.59,-36.38,6.16,-29.12,-66.27,Set needle
14.3,-24.67,-36.67,6.42,-30.35,-68.73,Set needle
15.99,-23.87,-36.26,2.35,-28.44,-64.82,Set needle
17.25,-21.58,-32.68,3.93,-31.17,-70.49,Set needle
15.93,-22.27,-37.51,1.95,-31.81,-67.68,Set needle
15.1,-22.87,-40.13,0.98,-34.23,-68.47,Seek proximal insertion
16.04,-21.21,-37.55,-1.4,-35.39,-65.62,Seek proximal insertion
18.19,-19.71,-35.21,0.08,-38.7,-73.69,Seek proximal insertion
18.38,-19.12,-35.82,0.24,-40.29,-75.48,Seek proximal insertion
17.68,-18.7,-38.18,-0.84,-41.28,-75.45,Seek proximal insertion
16.03,-18.18,-41.5,-2.34,-41.63,-73.35,Seek proximal insertion
16.49,-17.42,-41.86,-1.55,-42.58,-74.9,Seek proximal insertion
18.39,-12.93,-37.21,-3.11,-41.42,-69.76,Seek proximal insertion
16.43,-11.2,-41.58,-2.27,-40.27,-69.48,Seek proximal insertion
14.5,-11.02,-45.34,-0.87,-39.87,-70.61,Seek proximal insertion
8.75,-11.1,-53.89,0.04,-39.82,-72.33,Seek proximal insertion
6.05,-8.79,-56.28,-1.43,-39.11,-68.89,Seek proximal insertion
5.41,-5.25,-56.09,0.82,-40.44,-74.31,Seek proximal insertion
4.3,-2.64,-58.94,-1.23,-38.89,-68.03,Seek proximal insertion
2.65,-2.24,-62.78,0.23,-37.88,-68.14,Seek proximal insertion
2.11,-0.56,-64.07,3.28,-38.77,-74.24,Seek proximal insertion
1.09,0.41,-66.31,4.24,-39.08,-77.56,Seek proximal insertion
2.72,2.44,-65.03,2.39,-36.03,-70.94,Seek proximal insertion
2.76,2.78,-66.69,4.41,-37.93,-76.99,Seek proximal insertion
3.2,2.66,-67.88,5.34,-39.06,-80.85,Seek proximal insertion
3.34,2.52,-68.73,3.08,-36.81,-74.18,Seek proximal insertion
4.84,1.82,-67.98,4.82,-37.7,-75.4,Seek proximal insertion
5.6,3.51,-65.91,5.18,-38.3,-72.8,Seek proximal insertion
6.88,6.11,-62.03,5.56,-38.59,-69.78,Seek proximal insertion
6.97,6.53,-60.7,5.46,-37.51,-66.58,Seek proximal insertion
6.65,4.9,-61.03,8.79,-40.42,-77.63,Seek proximal insertion
6.57,5.75,-59.89,7.05,-38.42,-74.63,Seek proximal insertion
7.56,4.95,-59.29,6.82,-37.51,-75.95,Seek proximal insertion
8.83,5.39,-57.4,7.03,-37.02,-76.77,Seek proximal insertion
10.08,5.56,-55.82,7.19,-36.18,-77.5,Seek proximal insertion
9.64,3.97,-57.68,6.49,-34.82,-76.54,Seek proximal insertion
10.82,4.32,-56.18,4.7,-32.41,-73.66,Seek proximal insertion
11.5,4.59,-56.42,3.49,-30.97,-72.82,Seek proximal insertion
12.18,3.57,-56.91,2.39,-29.35,-72.56,Seek proximal insertion
13.58,3.83,-55.23,2.79,-29.65,-75.36,Seek proximal insertion
14.81,4.64,-53.45,1.34,-27.65,-70.7,Seek proximal insertion
14.97,5.67,-52.13,2.17,-27.49,-72.54,Seek proximal insertion
13.35,4.26,-55.02,3.45,-27.48,-76.24,Seek proximal insertion
11.64,4.32,-57.15,3.27,-26.89,-76.32,Seek proximal insertion
13.2,5.2,-54.87,3.97,-26.57,-78.06,Seek proximal insertion
12.84,8.38,-52.79,2.2,-23.35,-72.07,Seek proximal insertion
12.95,9.57,-52.14,2.1,-23.11,-71.15,Seek proximal insertion
12.82,9.39,-52.35,2.22,-23.09,-71.13,Seek proximal insertion
12.79,12.97,-49.25,3.69,-23.55,-75.94,Seek proximal insertion
13.93,14.73,-46.76,2.88,-23.05,-76.0,Seek proximal insertion
13.17,16.67,-45.7,3.66,-22.64,-78.19,Seek proximal insertion
14.9,19.62,-40.26,2.09,-20.75,-75.54,Seek proximal insertion
14.87,19.91,-39.57,1.46,-19.11,-74.19,Seek proximal insertion
14.7,17.73,-39.98,0.98,-17.14,-71.63,Seek proximal insertion
16.09,20.27,-34.95,3.58,-19.07,-77.38,Seek proximal insertion
14.31,18.69,-37.01,2.41,-17.99,-75.56,Seek proximal insertion
16.61,23.17,-28.96,2.37,-16.96,-75.38,Seek proximal insertion
13.51,19.66,-34.9,0.93,-14.43,-71.85,Seek proximal insertion
16.61,21.47,-29.44,-0.82,-12.51,-68.02,Seek proximal insertion
15.67,19.44,-32.37,-0.34,-11.41,-67.69,Seek proximal insertion
16.32,21.05,-30.2,1.36,-11.03,-70.67,Seek proximal insertion
15.91,21.99,-30.25,0.66,-10.1,-69.23,Seek proximal insertion
16.7,24.49,-27.41,1.7,-9.44,-71.7,Seek proximal insertion
17.18,27.57,-25.08,-0.37,-5.04,-64.85,Seek proximal insertion
16.07,26.78,-28.14,-0.6,-4.43,-63.75,Seek proximal insertion
15.25,26.64,-29.72,-2.33,-2.22,-58.98,Seek proximal insertion
14.79,26.31,-31.38,-1.19,-2.63,-61.01,Seek proximal insertion
13.99,26.22,-33.12,1.76,-4.56,-67.1,Seek proximal insertion
13.47,26.9,-33.24,0.55,-3.67,-64.38,Seek proximal insertion
14.33,29.81,-30.04,-1.93,-0.86,-58.19,Seek proximal insertion
15.13,31.38,-27.85,-1.23,-1.07,-58.94,Seek proximal insertion
16.51,33.41,-24.37,-4.68,-0.65,-53.09,Seek proximal insertion
15.38,35.45,-23.29,-2.35,-0.32,-56.2,Seek proximal insertion
15.02,36.68,-21.53,-0.8,-1.95,-59.65,Seek proximal insertion
16.5,38.52,-18.01,-1.75,-1.0,-57.07,Seek proximal insertion
16.7,38.99,-16.53,-1.16,-1.22,-57.58,Seek proximal insertion
15.57,38.28,-17.39,-0.15,-2.13,-59.09,Seek proximal insertion
16.91,39.38,-14.31,-0.44,-2.02,-58.55,Seek proximal insertion
14.87,36.56,-18.7,-1.84,-0.76,-54.55,Seek proximal insertion
13.6,37.64,-18.46,-0.96,-1.64,-56.06,Seek proximal insertion
15.35,36.79,-16.55,-0.23,-2.15,-57.57,Seek proximal insertion
14.66,37.55,-15.77,-0.53,-2.54,-57.27,Seek proximal insertion
15.91,39.38,-10.88,-0.16,-2.17,-56.86,Seek proximal insertion
15.24,40.39,-9.21,-0.19,-2.52,-57.11,Seek proximal insertion
14.3,42.2,-8.69,1.4,-4.29,-61.04,Seek proximal insertion
11.1,40.12,-14.09,0.76,-4.26,-60.71,Seek proximal insertion
10.49,40.73,-14.66,-0.56,-3.84,-58.11,Seek proximal insertion
11.92,43.99,-9.85,1.2,-4.41,-61.54,Seek proximal insertion
13.52,47.74,-3.86,-0.76,-3.44,-57.28,Seek proximal insertion
13.03,47.23,-4.53,-0.98,-3.14,-56.32,Seek proximal insertion
12.23,49.39,-3.75,0.51,-3.52,-59.7,Seek proximal insertion
12.71,50.92,-2.59,1.48,-3.74,-61.13,Seek proximal insertion
13.05,54.01,0.96,1.01,-3.2,-59.78,Seek proximal insertion
15.08,61.92,10.91,-1.1,-2.0,-55.29,Seek proximal insertion
13.58,56.37,3.88,-2.93,-2.31,-53.05,Seek proximal insertion
14.55,64.39,12.22,1.39,-4.74,-62.02,Seek proximal insertion
13.99,62.65,9.73,0.29,-4.86,-60.35,Seek proximal insertion
14.23,61.87,8.83,2.03,-5.24,-64.09,Seek proximal insertion
15.87,69.61,18.17,0.91,-2.77,-59.62,Proximal bite
14.75,62.73,10.2,1.2,-2.2,-58.39,Proximal bite
15.48,68.47,16.61,2.85,-5.46,-65.04,Proximal bite
15.54,66.54,15.11,1.79,-4.37,-62.7,Proximal bite
14.52,66.29,14.69,-0.03,-2.96,-58.15,Proximal bite
16.06,73.53,23.25,-1.16,-2.78,-56.29,Proximal bite
15.02,65.59,14.99,1.78,-4.19,-61.77,Proximal bite
15.67,67.51,18.21,-0.73,-2.95,-56.29,Proximal bite
15.27,65.09,16.31,-0.0,-3.67,-57.88,Proximal bite
14.61,63.21,13.52,-1.16,-4.25,-57.54,Proximal bite
15.38,67.65,18.95,0.34,-4.86,-60.26,Proximal bite
14.8,70.71,21.41,-2.05,-4.5,-56.75,Proximal bite
14.15,67.25,17.45,0.82,-5.32,-61.6,Proximal bite
14.48,70.86,20.9,-0.01,-5.39,-59.97,Proximal bite
14.95,73.8,24.28,0.3,-5.39,-60.13,Proximal bite
14.22,69.56,19.12,-0.7,-4.49,-57.83,Proximal bite
14.99,72.86,22.93,-1.5,-5.04,-56.61,Proximal bite
14.98,72.86,23.12,-1.39,-5.51,-56.58,Proximal bite
14.27,70.78,20.38,-1.68,-5.69,-56.29,Proximal bite
14.52,73.55,22.85,-0.26,-6.32,-59.2,Proximal bite
13.88,71.8,20.06,-1.97,-5.95,-56.3,Proximal bite
12.09,62.47,9.0,-0.16,-6.14,-59.04,Proximal bite
13.2,64.76,12.3,1.03,-5.95,-60.06,Proximal bite
14.38,71.84,20.44,-0.02,-6.12,-58.29,Proximal bite
13.14,64.01,11.79,1.83,-7.62,-62.96,Proximal bite
13.71,66.23,14.68,0.37,-6.14,-59.0,Proximal bite
14.38,72.19,21.08,0.79,-5.54,-58.68,Proximal bite
14.09,68.51,17.27,1.34,-6.77,-60.39,Proximal bite
14.61,72.83,22.06,-1.49,-6.41,-55.4,Proximal bite
14.84,67.49,16.85,0.36,-5.45,-56.96,Proximal bite
15.41,66.15,15.15,-0.5,-6.22,-55.49,Proximal bite
16.24,67.46,16.89,-1.03,-4.85,-53.16,Proximal bite
16.23,65.53,14.56,0.14,-4.62,-54.17,Proximal bite
16.83,62.82,11.72,-0.17,-5.44,-53.62,Proximal bite
12.19,49.72,-3.52,0.47,-5.36,-54.67,Proximal bite
10.91,49.92,2.14,0.72,-6.05,-55.94,Proximal bite
8.88,65.18,21.27,2.04,-6.76,-57.52,Proximal bite
8.06,60.94,14.77,3.33,-7.22,-59.52,Proximal bite
8.81,63.16,15.38,3.08,-6.69,-58.77,Proximal bite
9.73,62.58,13.5,2.25,-6.79,-57.47,Proximal bite
9.0,59.12,7.74,2.82,-7.26,-58.99,Proximal bite
9.29,53.78,-0.66,2.28,-7.14,-57.42,Proximal bite
9.7,53.06,-2.27,2.86,-7.31,-58.74,Proximal bite
10.05,51.79,-5.26,4.57,-8.77,-62.54,Proximal bite
11.04,51.29,-6.85,0.29,-8.38,-56.26,Proximal bite
11.41,51.89,-6.04,4.01,-10.76,-64.84,Proximal bite
9.92,46.22,-16.16,0.12,-7.58,-59.89,Proximal bite
12.55,50.18,-8.65,-0.97,-8.61,-62.36,Proximal bite
10.01,45.79,-15.75,0.18,-9.72,-66.95,Proximal bite
11.37,45.29,-14.92,-2.9,-9.02,-64.53,Proximal bite
10.63,48.33,-13.06,-5.82,-8.26,-62.28,Proximal bite
10.78,48.13,-12.99,-3.03,-11.07,-71.0,Proximal bite
11.55,47.76,-12.44,-9.55,-6.27,-61.11,Proximal bite
8.29,44.92,-18.32,-8.43,-6.28,-64.34,Proximal bite
8.69,45.98,-17.78,-9.43,-4.91,-62.85,Proximal bite
10.26,45.59,-16.41,-12.35,0.34,-54.98,Proximal bite
6.1,43.22,-23.56,-12.03,0.61,-53.6,Proximal bite
4.32,41.87,-26.93,-11.2,0.48,-54.4,Proximal bite
5.7,40.12,-26.91,-12.89,0.73,-53.19,Proximal bite
6.24,43.29,-24.22,-13.86,2.74,-51.6,Proximal bite
7.73,47.78,-18.28,-12.42,4.83,-51.74,Proximal bite
10.6,47.38,-15.19,-14.01,7.3,-47.54,Proximal bite
10.51,47.58,-15.28,-16.75,9.12,-41.68,Proximal bite
11.31,48.37,-13.72,-14.12,11.28,-42.81,Proximal bite
12.3,50.08,-10.68,-11.07,11.52,-45.09,Proximal bite
13.8,50.85,-8.82,-12.12,10.39,-45.93,Proximal bite
13.57,50.85,-9.29,-11.85,13.16,-42.73,Proximal bite
13.88,49.35,-10.01,-6.26,9.99,-50.18,Proximal bite
13.94,50.22,-9.58,-6.61,10.91,-47.86,Proximal bite
14.82,52.37,-6.65,-6.81,10.96,-45.29,Proximal bite
14.78,52.59,-6.5,-5.93,10.92,-43.96,Distal bite
13.89,49.35,-10.58,-7.58,11.55,-39.96,Distal bite
15.47,50.6,-7.52,-4.88,11.47,-42.58,Distal bite
14.17,50.03,-9.19,-9.77,12.73,-34.16,Distal bite
11.63,49.6,-12.38,-8.89,11.99,-36.42,Distal bite
11.35,50.22,-11.97,-8.81,12.13,-36.38,Distal bite
16.31,52.33,-3.41,-7.24,12.52,-38.05,Distal bite
15.54,53.99,-1.61,-6.23,12.01,-39.24,Distal bite
13.88,49.57,-7.3,-8.2,11.68,-36.59,Distal bite
14.36,50.37,-6.56,-6.26,11.77,-39.44,Distal bite
7.92,43.45,-19.92,-10.15,12.19,-33.56,Distal bite
15.55,50.56,-4.32,-3.31,11.15,-43.42,Distal bite
16.38,51.21,-2.75,-5.76,11.41,-39.51,Distal bite
15.47,49.38,-5.13,-3.24,10.47,-42.95,Distal bite
12.36,45.42,-11.62,-6.34,11.79,-36.77,Distal bite
12.18,44.94,-11.42,-7.46,12.17,-34.49,Distal bite
12.93,48.51,-7.05,-6.1,11.29,-36.3,Distal bite
13.35,49.48,-4.27,-2.82,9.55,-42.53,Distal bite
12.8,48.24,-5.27,-6.64,10.87,-34.91,Distal bite
12.61,46.6,-7.29,-5.86,10.62,-36.19,Distal bite
13.55,46.99,-5.93,-5.43,10.34,-36.77,Distal bite
13.97,50.79,-1.19,-4.77,10.83,-37.05,Distal bite
13.53,44.8,-6.63,-4.54,10.89,-37.47,Distal bite
13.71,51.93,0.15,-5.9,10.97,-35.33,Distal bite
13.04,50.18,-2.61,-6.92,10.14,-34.73,Distal bite
12.63,48.53,-4.06,-9.65,10.76,-30.83,Distal bite
13.18,51.81,0.22,-7.79,11.7,-32.06,Distal bite
11.44,47.73,-5.77,-8.86,10.72,-33.05,Distal bite
12.21,49.87,-2.79,-5.86,10.28,-39.28,Distal bite
12.25,49.49,-3.11,-8.5,11.64,-36.42,Distal bite
7.47,44.18,-13.29,-9.41,12.98,-36.25,Distal bite
8.6,44.79,-12.05,-9.24,14.92,-36.87,Distal bite
8.21,45.11,-12.22,-11.5,16.39,-34.46,Distal bite
10.6,44.63,-10.38,-13.36,18.11,-33.63,Distal bite
12.07,45.67,-8.78,-13.61,18.93,-33.93,Distal bite
10.05,44.6,-12.12,-13.63,20.28,-34.22,Distal bite
11.15,43.87,-12.47,-11.18,21.97,-35.21,Distal bite
11.7,43.7,-12.13,-16.16,22.44,-30.2,Distal bite
11.48,42.47,-14.01,-13.59,23.54,-33.98,Distal bite
10.55,40.9,-17.02,-13.44,25.29,-33.77,Distal bite
12.64,42.66,-13.76,-16.19,26.83,-30.98,Distal bite
13.13,43.98,-12.08,-17.16,30.02,-27.36,Distal bite
15.78,44.62,-9.06,-17.34,34.47,-23.59,Distal bite
15.0,42.86,-11.35,-17.67,33.27,-24.17,Distal bite
15.57,45.73,-8.23,-18.71,34.15,-22.08,Distal bite
14.17,44.27,-11.65,-17.16,35.16,-23.09,Distal bite
15.71,46.13,-7.78,-17.62,38.52,-19.68,Distal bite
12.33,41.79,-14.8,-16.65,40.91,-18.0,Distal bite
13.81,43.0,-11.91,-15.47,37.6,-22.15,Distal bite
14.35,43.87,-10.47,-15.49,32.09,-27.01,Distal bite
13.78,42.47,-12.3,-16.57,35.2,-23.37,Distal bite
12.23,40.75,-15.44,-17.12,35.64,-23.0,Distal bite
13.73,43.2,-11.27,-16.48,36.45,-22.97,Distal bite
15.91,45.44,-6.5,-15.25,35.05,-24.43,Distal bite
16.85,46.92,-4.12,-16.35,32.88,-24.78,Distal bite
12.64,45.12,-9.87,-16.78,34.27,-23.71,Distal bite
14.54,45.94,-7.03,-13.26,32.09,-29.88,Distal bite
17.77,51.8,1.68,-14.63,31.28,-29.5,Distal bite
16.98,54.31,3.74,-16.36,32.82,-26.59,Distal bite
20.33,67.0,18.9,-14.02,33.3,-29.37,Distal bite
14.96,43.63,-7.06,-14.35,31.98,-30.42,Distal bite
16.33,43.42,-5.22,-15.65,31.95,-28.95,Distal bite
17.59,43.15,-4.01,-13.96,32.42,-30.32,Distal bite
15.66,46.09,-2.71,-14.78,33.14,-28.94,Distal bite
16.33,46.8,-1.33,-15.19,32.82,-29.5,Distal bite
18.09,50.87,4.39,-13.8,32.24,-31.98,Distal bite
14.86,41.87,-7.49,-17.43,31.0,-28.31,Distal bite
15.99,43.99,-4.3,-16.35,31.74,-28.84,Distal bite
4.01,32.7,-27.06,-17.48,32.12,-27.53,Distal bite
16.26,45.43,-1.56,-16.05,33.59,-28.26,Distal bite
17.75,47.42,2.14,-16.72,33.2,-27.76,Distal bite
17.89,47.24,2.22,-14.16,32.79,-32.16,Distal bite
17.6,48.15,3.03,-14.44,30.46,-33.32,Distal bite
16.49,45.52,-0.68,-15.25,32.38,-31.57,Distal bite
16.27,45.02,-1.16,-15.98,30.49,-32.43,Distal bite
17.07,49.0,4.04,-14.8,28.28,-36.29,Distal bite
15.61,49.22,3.56,-12.79,29.67,-37.48,Distal bite
15.34,47.71,2.02,-16.93,31.76,-31.71,Distal bite
14.45,47.77,1.5,-13.96,31.44,-35.9,Distal bite
14.91,49.05,3.21,-13.7,31.16,-37.12,Distal bite
13.94,47.13,0.91,-12.93,31.67,-38.27,Distal bite
13.93,48.49,2.62,-14.25,31.68,-36.64,Distal bite
14.26,51.52,6.49,-13.44,32.05,-37.55,Distal bite
13.02,46.92,0.8,-15.71,32.53,-34.9,Distal bite
12.28,45.5,-1.27,-15.9,32.92,-35.29,Distal bite
10.69,43.67,-4.36,-16.22,31.25,-36.18,Distal bite
13.4,47.78,3.42,-18.27,34.46,-31.64,Distal bite
13.25,48.02,3.71,-13.5,33.87,-38.29,Distal bite
13.02,46.7,2.57,-15.27,32.55,-36.57,Distal bite
12.73,46.05,1.8,-16.07,32.68,-36.22,Distal bite
13.37,44.42,1.62,-11.24,31.74,-41.95,Distal bite
