ylw_x,ylw_y,ylw_z,blu_x,blu_y,blu_z,labels
6.76,48.35,17.14,1.36,26.97,-34.49,Proximal bite
6.24,46.26,14.13,-2.53,26.81,-29.04,Proximal bite
5.49,43.47,9.68,-1.6,26.62,-30.01,Proximal bite
4.38,44.24,8.22,-3.36,25.37,-31.13,Proximal bite
4.85,43.04,7.58,4.91,21.26,-45.62,Proximal bite
3.67,40.25,2.88,-2.51,24.48,-30.83,Proximal bite
4.9,40.19,3.39,0.48,25.16,-34.07,Proximal bite
5.31,39.92,3.92,-5.03,26.42,-25.33,Proximal bite
2.81,39.76,0.15,-2.94,18.63,-38.2,Proximal bite
5.28,40.93,5.49,4.31,21.64,-42.45,Proximal bite
5.77,41.55,5.74,-1.6,22.7,-34.0,Proximal bite
6.51,42.7,8.74,-4.15,23.22,-29.5,Proximal bite
7.42,52.65,19.79,-2.31,19.42,-37.22,Proximal bite
11.41,48.86,4.53,-2.33,18.06,-43.84,Proximal bite
13.82,54.48,8.25,-7.58,18.34,-38.76,Proximal bite
8.05,49.11,-0.79,-7.24,18.58,-39.8,Proximal bite
1.45,51.2,1.25,-1.36,10.72,-52.82,Proximal bite
-1.29,47.35,2.1,-8.12,11.55,-46.56,Proximal bite
0.13,40.79,-2.21,-13.98,13.75,-43.07,Distal bite
2.93,39.93,1.53,-14.62,12.19,-45.14,Distal bite
5.73,36.72,2.05,-11.89,11.38,-49.79,Distal bite
6.85,37.14,6.55,-16.05,14.57,-42.35,Distal bite
6.27,34.56,4.99,-17.03,15.24,-40.39,Distal bite
7.53,32.86,5.47,-19.35,13.96,-36.49,Distal bite
11.13,35.27,10.72,-13.53,9.2,-48.58,Distal bite
16.12,34.7,14.82,-9.21,6.82,-56.02,Distal bite
16.31,31.39,12.17,-16.43,12.59,-42.66,Distal bite
11.99,26.91,2.98,-17.63,10.52,-41.64,Distal bite
8.59,30.67,4.97,-11.18,8.53,-50.1,Distal bite
3.8,34.96,5.43,-11.88,9.66,-47.31,Distal bite
-1.4,32.18,-3.46,-9.68,4.69,-53.79,Distal bite
-1.07,29.8,-5.5,-20.31,8.64,-40.14,Distal bite
2.81,30.73,4.81,-14.5,7.55,-47.45,Distal bite
3.43,28.78,10.53,-12.0,4.47,-54.13,Distal bite
-0.2,28.88,13.58,-23.88,11.7,-33.12,Distal bite
-3.93,28.46,14.52,-10.5,4.42,-52.53,Distal bite
-7.27,26.69,10.78,-9.96,2.58,-54.41,Distal bite
-8.87,27.31,12.85,-11.82,4.88,-48.49,Distal bite
-8.12,26.36,14.85,-12.77,5.66,-44.32,Distal bite
-7.8,26.69,17.34,-12.55,5.58,-41.89,Distal bite
-10.15,26.0,14.07,-14.92,8.24,-34.78,Distal bite
-10.27,29.64,19.41,-18.9,10.5,-27.96,Distal bite
-10.74,31.49,21.81,-21.98,10.98,-21.89,Distal bite
-13.82,30.88,16.88,-14.02,7.68,-34.79,Distal bite
-11.82,32.1,20.9,-19.08,9.35,-25.32,Distal bite
-12.33,32.93,21.11,-22.56,9.7,-19.95,Distal bite
-12.29,32.58,20.67,-21.89,9.27,-21.27,Distal bite
-12.37,32.87,21.07,-24.35,9.66,-17.81,Distal bite
-12.1,33.0,21.47,-25.42,8.96,-17.11,Distal bite
-12.67,32.9,20.61,-24.77,9.41,-17.57,Distal bite
-13.14,32.19,19.26,-19.68,9.3,-23.83,Distal bite
-13.2,32.13,19.23,-24.17,9.39,-18.06,Distal bite
-13.79,31.85,18.34,-23.62,8.86,-19.09,Distal bite
-13.64,33.17,20.14,-25.17,7.66,-18.95,Distal bite
-13.55,34.24,21.92,-25.78,9.18,-17.09,Distal bite
-13.69,31.98,18.57,-23.96,9.82,-18.79,Distal bite
-13.51,32.27,20.73,-24.75,9.38,-18.44,Distal bite
-15.44,31.6,17.93,-25.91,9.68,-16.91,Distal bite
-15.37,31.1,18.37,-25.68,10.56,-16.08,Distal bite
-16.16,29.72,17.2,-23.49,11.47,-17.35,Distal bite
-15.81,29.39,17.9,-16.69,9.58,-27.78,Distal bite
-15.85,29.45,17.92,-18.52,10.32,-24.27,Distal bite
-14.84,29.95,20.68,-16.76,10.05,-26.47,Distal bite
-17.06,28.08,14.69,-22.44,11.0,-17.23,Distal bite
-18.27,28.44,13.51,-18.4,11.53,-21.79,Distal bite
-17.81,32.13,20.18,-23.1,10.96,-15.38,Distal bite
-18.88,32.13,18.52,-15.57,8.66,-27.94,Distal bite
-18.06,31.94,19.68,-21.54,7.84,-21.43,Distal bite
-19.05,31.91,17.87,-13.72,6.11,-33.39,Distal bite
-19.51,31.64,17.13,-22.7,10.71,-15.09,Distal bite
-20.65,31.99,16.25,-10.79,7.07,-33.95,Distal bite
-21.18,36.59,21.0,-17.23,9.13,-23.96,Distal bite
-21.09,35.75,18.97,-17.6,9.04,-23.85,Distal bite
-21.65,34.6,14.36,-15.86,8.75,-26.61,Distal bite
-19.78,37.67,22.59,-23.36,8.15,-17.2,Distal bite
-22.16,33.58,12.34,-22.24,8.7,-19.71,Distal bite
-23.68,37.4,14.07,-16.23,8.25,-30.26,Distal bite
-25.18,36.41,7.65,-13.04,5.81,-39.48,Distal bite
-23.13,43.39,18.91,-20.3,9.03,-29.04,Distal bite
-20.88,43.81,15.18,-12.81,6.49,-40.47,Distal bite
-18.78,49.94,13.7,-24.97,7.14,-20.97,Distal bite
-14.37,61.24,23.09,-19.29,0.39,-35.02,Distal bite
-11.51,60.5,15.62,-19.09,-1.29,-38.46,Distal bite
-10.29,50.81,-1.8,-24.79,0.79,-33.83,Distal bite
-10.42,53.14,-2.25,-25.94,2.41,-33.29,Distal bite
-7.28,56.07,2.18,-23.57,2.53,-38.79,Distal bite
-6.32,57.89,3.47,-19.34,3.74,-42.51,Distal bite
-3.03,56.02,4.12,-25.07,5.05,-34.26,Distal bite
-1.88,54.93,3.02,-20.28,7.03,-38.15,Distal bite
2.59,57.4,8.17,-17.85,6.36,-41.68,Distal bite
7.95,62.92,17.15,-15.87,8.29,-41.46,Distal bite
10.22,60.18,14.95,-17.58,11.54,-33.58,Distal bite
9.92,54.87,6.83,-12.12,10.39,-37.77,Distal bite
11.46,52.65,6.64,-8.61,12.77,-35.78,Distal bite
12.52,54.46,8.55,-12.52,16.76,-25.45,Distal bite
12.11,51.49,4.09,-12.44,13.58,-28.63,Distal bite
12.07,50.97,3.48,-13.29,18.71,-21.47,Distal bite
12.24,50.48,3.27,-10.06,18.2,-25.41,Distal bite
13.17,49.86,3.39,-13.56,20.46,-18.37,Distal bite
12.01,48.61,1.07,-13.92,19.24,-20.4,Distal bite
11.44,49.26,0.98,-15.4,20.4,-18.36,Distal bite
12.14,49.91,1.62,-14.03,20.17,-20.31,Distal bite
13.21,51.81,4.41,-10.37,21.48,-24.3,Distal bite
11.64,50.01,0.81,-12.15,22.4,-20.0,Distal bite
11.69,51.32,2.15,-11.33,23.89,-18.67,Distal bite
11.5,50.9,0.94,-5.1,21.11,-28.3,Distal bite
11.1,50.5,0.08,-10.07,22.23,-20.01,Distal bite
9.64,48.33,-3.66,-13.04,21.21,-15.71,Distal bite
9.95,48.73,-2.83,-9.53,20.28,-20.98,Distal bite
9.15,47.87,-4.4,-7.27,18.71,-23.05,Distal bite
9.43,49.53,-2.42,-4.28,18.11,-25.24,Distal bite
10.85,51.59,1.13,-1.82,17.12,-27.97,Distal bite
10.43,51.1,0.18,-1.56,16.36,-28.94,Distal bite
10.42,51.11,0.23,-5.46,17.25,-22.34,Distal bite
11.1,52.4,2.07,-7.86,17.93,-18.38,Distal bite
11.93,52.38,2.63,-7.25,18.5,-18.1,Distal bite
11.81,52.15,2.18,-4.94,17.71,-21.85,Distal bite
12.12,52.65,2.83,-5.77,17.6,-19.86,Distal bite
11.02,51.28,0.77,-5.89,17.09,-20.37,Distal bite
10.18,50.7,-1.43,-7.26,16.4,-19.04,Distal bite
10.45,51.03,-0.84,-5.35,17.27,-21.11,Distal bite
10.18,49.9,-2.24,-7.91,16.55,-18.06,Distal bite
9.5,47.82,-4.92,-3.73,16.6,-23.82,Distal bite
9.43,48.08,-5.51,-6.94,17.18,-19.26,Distal bite
10.6,49.63,-2.64,-7.51,16.82,-18.58,Distal bite
10.04,49.02,-4.27,1.46,13.36,-35.35,Distal bite
10.46,49.1,-3.46,-2.05,15.29,-28.07,Distal bite
10.83,49.31,-2.61,-1.93,14.98,-29.44,Distal bite
10.85,48.31,-3.46,0.03,12.69,-34.74,Distal bite
10.84,49.23,-2.32,-4.85,15.25,-25.79,Distal bite
9.71,47.97,-5.22,-4.85,16.11,-24.53,Distal bite
10.52,49.19,-3.38,-6.41,14.08,-24.31,Distal bite
9.97,48.06,-5.65,-2.47,13.8,-29.93,Distal bite
9.97,49.15,-4.69,-0.86,11.11,-35.73,Distal bite
10.57,49.83,-3.19,-6.67,13.85,-24.26,Distal bite
9.39,48.52,-6.13,-8.03,14.51,-22.02,Distal bite
9.81,47.78,-6.27,-4.9,13.24,-27.49,Distal bite
10.8,49.48,-2.89,-5.6,12.62,-27.37,Distal bite
10.63,48.79,-3.45,-5.37,12.78,-27.24,Distal bite
9.88,47.83,-5.32,-4.01,12.32,-29.54,Distal bite
11.08,49.69,-2.03,-6.53,13.32,-25.14,Distal bite
9.72,49.27,-3.77,-8.61,13.4,-21.99,Distal bite
10.92,50.41,-0.97,-4.54,12.75,-28.18,Distal bite
11.97,52.55,2.05,-4.68,12.62,-28.6,Distal bite
12.07,52.41,2.02,-4.24,12.46,-28.94,Distal bite
12.98,52.05,2.69,-0.09,10.11,-37.37,Distal bite
12.75,53.08,3.71,-5.04,14.85,-25.26,Distal bite
13.89,54.88,6.29,-2.06,12.38,-31.62,Distal bite
13.32,54.48,5.32,-8.67,14.68,-19.63,Distal bite
12.41,52.37,1.77,-6.73,13.87,-22.93,Distal bite
12.99,53.68,3.76,-2.46,12.19,-30.89,Distal bite
12.86,53.96,3.65,2.03,8.49,-38.41,Distal bite
12.06,55.74,3.5,-0.4,10.73,-31.24,Distal bite
13.14,54.73,3.79,-4.9,12.46,-23.24,Distal bite
13.22,53.97,3.13,-3.03,10.99,-27.54,Distal bite
12.49,54.85,3.68,-7.82,12.07,-20.13,Distal bite
13.81,55.3,5.52,-8.16,12.65,-19.8,Distal bite
13.0,53.2,3.75,-9.02,12.19,-19.48,Distal bite
12.7,51.01,2.05,-1.95,11.65,-29.83,Distal bite
13.1,50.68,3.76,-1.64,11.49,-30.38,Distal bite
14.21,52.13,7.84,-3.06,12.75,-27.18,Distal bite
13.3,51.09,6.72,-3.36,12.73,-26.89,Distal bite
13.93,50.65,7.69,-4.85,11.56,-26.18,Distal bite
13.8,51.03,9.47,-6.0,11.81,-25.02,Distal bite
9.72,47.88,4.14,-7.35,11.57,-23.53,Distal bite
9.46,49.53,9.12,-7.89,12.06,-23.45,Distal bite
6.25,45.62,3.73,-7.9,11.49,-25.25,Distal bite
6.59,50.28,10.68,-4.83,9.29,-32.37,Distal bite
6.32,50.23,10.18,-6.33,9.83,-30.65,Distal bite
4.41,50.31,6.4,-7.57,10.05,-29.39,Distal bite
5.86,52.97,10.05,-10.21,9.97,-26.08,Distal bite
5.85,46.54,2.54,-5.43,7.83,-35.91,Distal bite
7.64,50.99,9.19,-10.34,8.43,-28.67,Distal bite
6.6,51.38,8.36,-5.17,7.06,-38.45,Distal bite
6.72,51.45,8.9,-9.3,8.0,-34.74,Distal bite
7.26,51.89,10.27,-5.21,5.19,-44.42,Distal bite
6.29,46.1,3.89,-12.82,10.42,-28.36,Distal bite
6.53,46.93,7.09,-12.67,9.72,-29.66,Distal bite
5.48,47.52,8.69,-11.87,9.36,-31.38,Distal bite
3.23,44.47,4.97,-13.9,11.43,-26.37,Distal bite
3.5,45.41,6.98,-12.19,12.07,-28.06,Distal bite
3.19,44.34,5.52,-12.91,11.9,-26.9,Distal bite
1.37,46.54,4.71,-11.13,11.18,-29.94,Distal bite
4.1,48.59,10.01,-3.87,7.13,-44.17,Distal bite
4.99,50.35,13.31,-7.84,9.23,-37.54,Distal bite
4.94,53.3,15.93,-9.83,9.39,-34.97,Distal bite
6.16,53.08,16.2,-6.35,11.37,-37.08,Distal bite
6.84,57.03,21.09,-12.16,13.79,-26.25,Distal bite
6.77,59.95,24.19,-5.16,11.39,-37.65,Distal bite
6.79,58.18,22.0,-11.75,13.73,-26.2,Distal bite
4.5,55.24,15.86,-10.08,12.29,-29.56,Distal bite
5.17,56.38,17.99,-9.6,10.12,-32.56,Distal bite
5.88,56.63,19.27,-2.4,7.53,-45.19,Distal bite
5.57,57.14,19.14,-9.26,9.49,-34.02,Distal bite
4.77,58.5,20.34,-7.77,10.26,-35.18,Distal bite
5.28,57.91,20.06,-8.18,11.07,-33.95,Distal bite
5.21,57.98,19.9,-7.89,9.36,-36.27,Distal bite
-1.86,50.63,3.25,0.26,6.75,-50.55,Distal bite
2.15,60.92,16.92,-0.08,5.95,-51.38,Distal bite
2.34,60.14,15.73,-3.72,8.91,-43.48,Distal bite
3.87,56.73,13.67,-6.04,9.94,-39.44,Distal bite
2.77,58.72,13.69,-8.05,9.66,-37.47,Distal bite
1.98,58.6,12.63,-0.52,7.44,-50.02,Distal bite
5.68,63.5,21.73,-1.44,8.32,-48.44,Distal bite
4.67,62.32,19.33,-3.78,10.66,-43.12,Distal bite
4.34,62.46,19.07,-2.63,9.47,-45.56,Distal bite
5.11,60.14,17.27,-3.83,9.22,-44.83,Distal bite
4.79,64.81,22.63,-2.38,8.55,-47.33,Distal bite
5.34,65.51,24.98,-11.08,11.83,-32.43,Distal bite
3.82,63.24,21.0,-5.41,11.23,-41.15,Distal bite
1.76,60.53,18.02,-5.87,11.88,-39.65,Distal bite
0.62,62.78,21.36,-7.87,12.42,-36.36,Distal bite
15.29,-17.36,-84.95,-9.81,11.05,-35.66,Distal bite
11.41,-15.93,-70.19,-8.84,12.17,-35.66,Distal bite
10.25,-37.61,-95.92,-7.96,11.06,-36.09,Distal bite
-3.85,63.38,22.58,-3.69,11.4,-40.91,Distal bite
0.1,66.7,24.21,-1.87,6.2,-49.81,Distal bite
-0.13,60.51,16.69,-1.83,3.9,-54.34,Distal bite
1.42,62.43,20.51,-4.4,7.84,-47.7,Distal bite
5.2,55.24,20.37,-26.43,-53.07,-128.69,Distal bite
-5.34,38.39,-8.04,13.24,4.75,-52.3,Distal bite
0.83,-29.59,-71.95,16.61,0.33,-65.34,Distal bite
6.36,-13.65,-61.84,7.12,7.34,-46.91,Distal bite
4.27,-14.81,-60.61,-0.48,7.62,-42.96,Distal bite
5.59,-18.52,-66.85,-3.06,5.7,-49.01,Distal bite
7.39,-16.55,-62.41,-7.36,4.47,-46.45,Distal bite
14.17,-20.92,-70.16,-1.74,1.99,-57.95,Distal bite
21.08,-10.54,-63.94,-7.04,5.21,-50.69,Distal bite
27.34,72.1,18.28,-5.79,7.89,-49.39,Distal bite
23.75,74.06,6.21,-6.97,8.51,-46.71,Distal bite
29.29,72.01,8.46,-6.07,7.06,-48.89,Distal bite
32.26,74.94,14.69,-5.24,6.22,-50.59,Distal bite
29.4,71.5,13.37,-4.35,5.71,-52.01,Distal bite
26.1,71.89,14.96,-2.44,3.18,-56.9,Distal bite
21.95,67.45,11.74,-3.05,6.37,-56.29,Distal bite
20.98,69.56,19.71,-3.57,8.11,-60.71,Distal bite
16.02,65.19,20.02,-11.16,12.59,-52.8,Distal bite
7.88,54.03,11.22,-11.49,13.78,-53.77,Distal bite
2.87,54.69,17.01,-10.94,14.82,-54.79,Distal bite
-2.75,53.06,18.62,-10.21,18.39,-53.16,Distal bite
-3.98,40.86,5.11,-8.45,21.27,-51.29,Distal bite
-6.42,41.86,9.07,-8.93,23.24,-48.47,Distal bite
-6.53,40.52,8.51,-11.52,24.29,-43.83,Distal bite
-6.0,41.4,9.65,-8.96,21.49,-49.14,Distal bite
-7.99,46.54,10.6,-10.92,22.98,-47.26,Distal bite
-9.0,51.51,7.01,-9.12,20.39,-51.7,Distal bite
-11.37,43.68,-9.7,-9.02,22.72,-49.65,Distal bite
-1.91,45.21,-1.47,-6.97,21.55,-51.37,Distal bite
3.89,47.56,2.74,-10.1,16.81,-52.55,Distal bite
4.02,41.11,-4.86,-9.47,14.93,-56.57,Distal bite
4.57,41.46,-3.03,-10.65,14.56,-56.63,Distal bite
4.97,40.45,-0.86,-10.8,14.0,-59.94,Distal bite
4.41,40.15,0.25,-12.23,15.68,-55.27,Distal bite
2.6,43.84,-3.03,-7.52,14.51,-60.83,Distal bite
4.53,47.32,-0.41,-5.5,11.88,-64.02,Distal bite
4.65,46.1,-1.93,-6.78,12.2,-59.17,Distal bite
4.11,40.95,-5.62,-6.01,11.9,-59.7,Distal bite
4.6,43.14,-2.88,-5.64,11.86,-59.87,Distal bite
4.37,46.45,-1.5,1.65,8.95,-64.27,Distal bite
9.54,46.28,2.47,-2.55,9.92,-58.76,Distal bite
8.86,45.26,0.62,-1.02,12.08,-58.85,Distal bite
9.18,45.85,1.63,-1.75,12.84,-55.39,Distal bite
10.82,50.78,8.75,0.12,10.79,-58.59,Distal bite
9.97,47.85,4.72,0.5,9.28,-59.74,Distal bite
9.51,48.01,4.29,4.28,5.56,-63.1,Distal bite
8.77,47.71,2.87,-1.06,10.73,-49.24,Distal bite
8.17,48.04,1.54,10.57,2.02,-68.81,Distal bite
8.08,46.43,0.24,12.75,1.97,-68.49,Distal bite
8.21,46.52,0.16,15.19,-2.02,-73.92,Distal bite
9.04,49.32,4.34,14.46,-0.04,-69.17,Distal bite
5.57,45.93,-4.24,14.06,1.38,-64.95,Distal bite
9.82,49.86,4.51,8.31,1.76,-58.97,Distal bite
8.05,49.79,2.79,4.94,2.92,-54.54,Distal bite
7.79,44.4,-2.07,10.83,2.8,-61.87,Distal bite
6.75,45.62,-1.57,6.95,6.16,-53.89,Distal bite
7.55,45.66,-0.03,10.41,5.05,-61.73,Distal bite
7.45,44.24,-0.65,10.41,5.67,-63.06,Distal bite
8.42,46.22,3.65,12.21,5.89,-67.58,Distal bite
9.83,48.77,8.17,5.41,10.34,-58.24,Distal bite
8.97,43.68,1.9,6.4,8.37,-61.62,Distal bite
10.01,45.18,5.47,4.52,14.88,-53.27,Distal bite
9.05,44.42,3.42,10.88,12.87,-60.9,Distal bite
9.41,43.96,3.14,5.83,16.31,-52.22,Distal bite
9.94,41.82,1.82,2.62,15.3,-50.98,Distal bite
10.76,42.94,4.54,2.93,14.76,-53.51,Distal bite
10.38,43.58,3.99,6.19,14.88,-57.2,Distal bite
9.75,44.57,3.77,11.43,12.18,-62.88,Distal bite
9.64,44.53,3.31,11.16,11.89,-60.65,Distal bite
10.12,45.1,4.49,11.77,10.53,-59.59,Distal bite
11.04,45.97,5.67,13.89,9.88,-62.13,Distal bite
12.06,48.18,9.22,9.96,12.64,-53.5,Distal bite
11.74,48.52,9.38,12.19,10.58,-58.38,Distal bite
10.96,47.81,7.75,13.58,9.28,-60.64,Distal bite
12.19,50.1,11.43,12.0,9.2,-56.74,Distal bite
11.25,47.83,7.89,14.11,8.69,-57.6,Distal bite
10.77,45.82,5.33,13.86,7.26,-58.82,Distal bite
10.71,44.68,3.96,15.47,5.18,-64.23,Distal bite
11.96,43.13,3.51,13.2,7.57,-60.19,Distal bite
11.47,42.86,2.67,8.21,12.32,-53.65,Distal bite
13.3,44.4,5.98,6.73,12.02,-54.19,Distal bite
12.63,42.77,3.44,8.46,11.95,-56.45,Distal bite
12.35,41.43,1.68,8.53,12.9,-55.48,Distal bite
13.96,38.81,0.8,9.4,12.56,-56.11,Distal bite
14.25,37.88,0.61,5.6,15.33,-49.56,Distal bite
14.15,37.29,0.37,3.42,14.24,-48.24,Distal bite
14.0,35.17,-2.4,2.63,16.19,-45.45,Distal bite
12.82,32.17,-6.63,7.59,18.06,-49.87,Distal bite
9.46,29.66,-13.12,14.47,10.62,-63.66,Distal bite
11.83,33.99,-6.18,15.2,9.81,-62.42,Distal bite
12.23,35.09,-5.34,11.21,15.45,-51.56,Distal bite
11.29,34.06,-8.29,9.85,16.53,-48.21,Distal bite
12.69,32.77,-7.94,8.51,15.67,-47.67,Distal bite
14.02,34.78,-4.37,13.16,12.5,-56.32,Distal bite
12.12,34.17,-6.96,15.63,7.39,-63.6,Distal bite
13.91,35.66,-2.9,15.19,6.78,-63.97,Distal bite
15.07,38.85,2.62,15.54,2.87,-68.62,Distal bite
11.89,37.57,-2.06,13.95,5.36,-60.15,Distal bite
12.72,39.5,0.64,11.79,6.64,-55.71,Distal bite
8.34,41.25,-4.38,12.22,5.59,-57.52,Distal bite
12.59,41.03,0.04,11.4,5.22,-55.44,Distal bite
13.06,43.15,2.3,13.32,3.93,-58.53,Distal bite
13.52,42.26,2.01,11.11,3.27,-57.37,Distal bite
13.87,42.72,3.45,9.11,4.03,-54.88,Distal bite
12.75,42.12,2.37,8.07,5.61,-53.06,Distal bite
12.44,38.74,-0.09,7.09,6.27,-51.83,Distal bite
10.86,34.67,-5.32,10.26,5.62,-57.47,Distal bite
10.8,33.31,-5.28,7.63,7.78,-52.91,Distal bite
10.26,29.31,-8.82,9.89,8.22,-54.79,Distal bite
11.39,30.35,-4.58,9.47,10.84,-50.1,Distal bite
9.22,27.74,-9.34,10.35,12.11,-49.16,Distal bite
10.55,28.35,-6.54,11.19,12.71,-48.93,Distal bite
11.45,30.71,-2.71,12.99,10.72,-53.2,Distal bite
8.86,30.27,-7.04,12.33,11.45,-51.46,Distal bite
10.83,31.33,-4.0,13.41,11.0,-53.93,Distal bite
10.15,31.07,-5.76,11.94,11.89,-49.01,Distal bite
9.67,32.8,-4.11,12.06,11.75,-46.28,Distal bite
9.97,29.52,-6.18,10.46,11.29,-43.07,Distal bite
12.22,33.64,1.77,10.86,11.24,-42.09,Distal bite
10.73,32.96,-0.07,10.4,11.19,-40.44,Distal bite
10.6,30.59,-2.81,9.71,9.05,-42.35,Distal bite
10.75,30.4,-2.43,9.19,10.6,-39.87,Distal bite
10.72,31.9,-0.37,10.41,9.91,-42.36,Distal bite
8.1,32.98,-3.67,9.45,8.68,-42.63,Distal bite
8.94,33.27,-3.67,13.19,6.78,-51.72,Distal bite
8.17,31.2,-6.73,10.17,9.28,-46.13,Distal bite
7.71,30.55,-8.07,10.11,9.34,-46.22,Distal bite
7.95,31.34,-7.44,8.1,10.42,-41.73,Distal bite
14.96,40.93,10.87,4.81,11.37,-49.62,Distal bite
13.15,34.65,-2.79,5.47,11.03,-51.14,Distal bite
16.08,35.0,-2.16,4.26,10.57,-51.51,Distal bite
17.74,35.63,-0.58,6.24,12.82,-51.18,Distal bite
17.6,33.83,-2.83,8.55,13.16,-52.54,Distal bite
19.12,32.31,-2.36,13.25,8.69,-60.68,Distal bite
21.2,29.49,-1.57,3.47,12.56,-46.61,Distal bite
22.59,30.18,3.03,8.06,8.43,-58.32,Distal bite
22.26,29.31,4.09,0.14,14.69,-43.26,Distal bite
18.67,24.51,-2.74,5.67,12.26,-51.89,Distal bite
19.8,21.2,-1.63,11.99,7.35,-61.3,Distal bite
18.7,16.3,-4.77,9.14,10.32,-50.58,Distal bite
19.66,14.91,-0.91,12.31,6.49,-58.65,Distal bite
18.32,10.99,-3.5,11.91,9.04,-52.76,Distal bite
16.67,9.85,-5.46,9.2,10.91,-46.51,Distal bite
17.3,10.48,-4.13,10.77,8.31,-49.05,Distal bite
17.17,12.08,-4.24,11.65,6.96,-49.82,Distal bite
17.89,14.65,-3.99,5.75,10.42,-35.96,Distal bite
19.65,17.01,-2.75,6.23,5.75,-43.43,Distal bite
20.47,16.91,-4.53,5.85,5.11,-44.48,Distal bite
20.21,14.98,-8.78,1.27,6.97,-38.37,Distal bite
19.0,14.35,-11.92,4.71,7.83,-41.5,Distal bite
18.06,14.76,-12.43,3.53,9.69,-36.92,Distal bite
16.87,12.22,-15.41,-4.22,10.1,-26.19,Distal bite
16.34,12.91,-12.16,-3.16,9.79,-28.94,Distal bite
16.41,12.28,-10.76,-4.83,9.2,-28.61,Distal bite
17.81,12.85,-6.81,-6.35,11.55,-23.82,Distal bite
17.79,13.07,-5.72,-5.72,12.36,-23.13,Distal bite
16.51,12.36,-7.07,3.32,9.82,-36.43,Distal bite
15.89,12.98,-5.94,2.4,9.81,-34.87,Distal bite
14.33,12.24,-7.36,-2.31,11.11,-24.94,Distal bite
14.27,12.25,-5.42,-3.19,11.67,-20.37,Distal bite
13.7,15.84,-0.72,0.86,11.05,-25.97,Distal bite
11.57,16.38,-2.63,3.66,10.92,-27.56,Distal bite
11.99,18.91,0.82,3.16,11.35,-24.42,Distal bite
11.17,21.43,2.25,0.21,11.75,-18.1,Distal bite
10.78,21.83,0.66,2.53,11.57,-20.35,Distal bite
11.63,22.12,1.61,1.8,11.49,-19.0,Distal bite
13.03,21.05,2.37,6.4,8.32,-30.44,Distal bite
13.6,22.15,5.2,3.3,8.44,-27.7,Distal bite
12.55,22.44,3.98,1.11,7.05,-26.92,Distal bite
11.88,22.87,3.72,-0.63,7.11,-26.34,Distal bite
12.47,23.0,4.9,2.58,6.89,-32.7,Distal bite
14.19,24.11,9.3,2.68,8.52,-30.86,Distal bite
15.06,23.8,10.55,0.47,9.75,-27.43,Distal bite
15.8,24.17,12.2,-2.67,10.04,-22.46,Distal bite
15.75,24.02,12.75,-2.37,11.48,-20.99,Distal bite
13.87,24.01,9.91,1.8,11.77,-25.56,Distal bite
13.54,24.91,10.89,-0.04,11.85,-20.19,Distal bite
14.68,26.25,13.86,3.41,13.1,-22.72,Distal bite
13.59,27.28,13.24,3.14,11.95,-23.37,Distal bite
14.04,28.07,14.71,1.99,10.78,-22.48,Distal bite
15.58,30.59,19.93,0.67,8.8,-23.78,Distal bite
13.89,31.45,18.68,0.01,7.98,-24.52,Distal bite
12.76,31.06,16.44,0.02,8.86,-23.29,Distal bite
16.46,-41.23,-78.79,3.33,10.91,-25.57,Distal bite
12.73,32.29,17.82,0.82,10.49,-21.68,Distal bite
13.48,32.41,18.43,-1.37,10.64,-18.47,Distal bite
12.67,30.99,16.06,1.12,10.25,-22.77,Distal bite
10.96,31.99,15.7,2.43,10.14,-24.92,Distal bite
9.4,31.43,12.31,3.34,8.25,-29.15,Distal bite
11.07,32.76,16.1,0.74,8.63,-24.79,Distal bite
11.14,35.41,18.88,1.36,8.6,-26.78,Distal bite
8.99,33.97,14.16,-0.75,9.23,-22.61,Distal bite
10.16,33.21,14.5,1.41,10.63,-24.61,Distal bite
7.88,33.2,11.32,0.37,10.48,-22.77,Distal bite
10.62,36.75,18.08,0.85,8.08,-27.75,Distal bite
7.05,37.91,12.07,-1.37,9.5,-23.94,Distal bite
11.24,41.72,19.99,-0.22,10.77,-25.04,Distal bite
10.03,39.83,14.61,-2.22,9.81,-25.32,Distal bite
10.54,42.82,15.85,0.07,10.67,-30.7,Distal bite
11.92,49.08,19.31,-0.89,11.69,-32.17,Distal bite
10.6,43.85,4.63,1.56,11.87,-36.97,Distal bite
12.47,47.57,6.37,-4.37,10.85,-34.67,Distal bite
17.45,53.35,8.8,-3.01,10.7,-35.73,Distal bite
20.25,59.54,9.82,-4.43,5.97,-39.87,Distal bite
20.79,59.32,2.67,-11.83,8.51,-31.22,Distal bite
18.52,49.84,-14.58,-12.71,7.41,-33.81,Distal bite
17.13,47.74,-21.16,-13.97,8.71,-34.47,Distal bite
15.7,47.09,-27.17,-11.54,9.93,-38.96,Distal bite
11.6,45.14,-35.0,-13.31,11.91,-35.37,Distal bite
11.71,47.68,-35.26,-9.99,14.0,-37.91,Distal bite
13.61,50.19,-33.28,-9.32,15.31,-36.8,Distal bite
14.41,51.89,-32.42,-19.48,20.1,-18.11,Distal bite
14.38,51.57,-33.5,-15.65,16.39,-23.21,Distal bite
14.18,51.93,-34.26,-10.82,12.42,-29.16,Distal bite
