ylw_x,ylw_y,ylw_z,blu_x,blu_y,blu_z,labels
-13.3,-24.62,-65.78,-12.7,-5.9,-37.16,Set needle
-14.05,-25.23,-66.63,-13.59,-8.74,-40.69,Set needle
-15.18,-25.87,-68.43,-14.9,-8.46,-37.98,Set needle
-14.55,-25.14,-64.41,-14.35,-10.95,-40.89,Set needle
-16.18,-27.43,-69.42,-15.28,-12.52,-40.39,Set needle
-16.49,-27.88,-70.46,-14.93,-16.13,-44.81,Set needle
-15.39,-27.05,-67.26,-14.65,-19.28,-50.14,Set needle
-16.27,-27.83,-69.71,-16.92,-20.9,-51.25,Set needle
-16.21,-27.65,-68.31,-19.5,-22.03,-51.11,Set needle
-16.42,-28.1,-69.07,-19.99,-23.89,-54.26,Set needle
-16.8,-29.49,-71.48,-25.19,-24.24,-49.54,Set needle
-18.11,-29.9,-73.36,-23.85,-25.93,-54.91,Set needle
-17.72,-28.93,-71.15,-21.41,-29.83,-63.48,Set needle
-18.38,-30.05,-73.85,-35.38,-29.51,-43.25,Set needle
-17.68,-28.62,-70.44,-35.62,-79.56,-149.78,Set needle
-18.64,-30.5,-75.23,-32.2,-84.48,-155.78,Set needle
-18.17,-29.46,-73.81,-27.82,-87.59,-159.46,Set needle
-17.75,-28.17,-71.76,-28.92,-40.91,-51.35,Set needle
-17.6,-27.75,-71.17,-23.35,-90.13,-162.13,Set needle
-17.49,-28.05,-72.45,-24.84,-46.42,-53.52,Set needle
-17.42,-27.72,-73.06,-16.4,-95.47,-165.0,Set needle
-16.96,-27.01,-72.37,-19.57,-93.21,-164.22,Set needle
-16.86,-26.92,-73.11,-19.18,-93.45,-164.46,Set needle
-15.11,-26.0,-69.84,-12.69,-50.97,-68.7,Set needle
-14.14,-25.55,-68.38,-11.86,-51.09,-68.83,Set needle
-12.65,-24.38,-65.05,-11.51,-50.52,-68.54,Set needle
-12.11,-25.07,-66.39,-12.43,-49.93,-67.4,Set needle
-11.16,-25.22,-66.17,-10.0,-50.66,-72.36,Set needle
-10.44,-24.75,-64.78,-10.44,-49.93,-71.64,Set needle
-9.23,-24.61,-62.84,-9.67,-49.75,-74.77,Set needle
-8.01,-23.91,-60.55,-9.12,-49.16,-76.62,Set needle
-6.96,-25.24,-61.48,-7.96,-49.51,-79.06,Set needle
-5.2,-25.15,-59.01,-9.32,-48.7,-76.87,Set needle
-4.79,-26.79,-60.16,-8.48,-48.8,-78.48,Set needle
-4.43,-27.7,-60.12,-8.31,-49.29,-79.89,Set needle
-3.26,-28.03,-57.83,-8.59,-48.6,-78.73,Set needle
-3.0,-29.74,-59.66,-10.03,-47.6,-77.35,Set needle
-3.27,-30.02,-60.04,-12.53,-46.88,-72.73,Set needle
-2.74,-31.38,-61.29,-12.7,-46.04,-71.05,Set needle
-2.28,-31.03,-60.09,-12.24,-46.2,-70.37,Set needle
-2.3,-31.22,-60.8,-9.76,-46.31,-73.23,Set needle
-1.76,-30.87,-59.68,-10.1,-45.56,-70.86,Set needle
-2.29,-30.87,-61.22,-9.62,-45.16,-69.71,Set needle
-1.49,-30.71,-60.4,-9.77,-44.67,-67.95,Set needle
-1.68,-30.43,-60.34,-8.09,-44.56,-69.4,Set needle
-1.19,-30.29,-60.01,-8.05,-44.21,-66.94,Set needle
-1.89,-31.0,-62.47,-5.68,-44.1,-68.74,Set needle
-1.14,-30.38,-60.22,-2.61,-45.5,-73.11,Set needle
-2.25,-31.12,-62.57,-1.82,-45.14,-73.72,Set needle
-1.88,-31.21,-62.08,0.34,-46.74,-79.68,Set needle
-1.43,-31.17,-61.06,-0.4,-46.1,-78.7,Set needle
-1.35,-30.98,-60.19,-0.54,-45.6,-78.76,Set needle
-2.32,-31.58,-62.1,-1.28,-44.58,-76.26,Set needle
-0.89,-30.65,-58.33,-0.06,-45.15,-79.19,Set needle
-1.13,-31.02,-58.88,0.61,-45.64,-82.07,Set needle
-1.47,-31.05,-59.24,1.06,-45.71,-83.54,Set needle
-1.18,-31.2,-58.95,0.0,-44.59,-82.09,Set needle
-1.54,-31.4,-59.75,0.03,-45.62,-84.66,Set needle
-1.16,-31.38,-58.95,-0.69,-44.8,-83.72,Set needle
-0.96,-31.26,-58.52,-1.53,-43.79,-81.86,Set needle
0.12,-31.18,-56.74,-2.06,-43.38,-80.91,Set needle
-0.18,-31.88,-58.17,-2.23,-43.09,-80.8,Set needle
-0.16,-31.54,-57.48,-4.42,-40.87,-74.57,Set needle
-0.58,-31.73,-57.88,-5.3,-39.93,-71.62,Set needle
-0.78,-32.01,-58.36,-4.37,-39.6,-72.0,Set needle
-0.9,-31.34,-57.45,-4.09,-39.61,-72.09,Set needle
0.15,-30.84,-55.2,-5.51,-38.41,-68.25,Set needle
-0.03,-31.48,-56.54,-5.03,-38.4,-68.11,Set needle
0.26,-31.22,-55.77,-4.86,-38.28,-66.94,Set needle
-1.17,-31.49,-58.4,-5.27,-38.06,-65.06,Set needle
-0.28,-31.38,-57.17,-4.36,-38.51,-65.73,Set needle
-0.5,-31.98,-58.45,-4.05,-39.19,-65.55,Set needle
-0.44,-31.98,-58.42,-3.44,-39.28,-65.73,Set needle
-0.82,-32.27,-59.41,-0.61,-41.69,-73.3,Set needle
-0.6,-32.08,-58.88,0.29,-42.67,-76.55,Set needle
-1.23,-32.23,-59.95,-0.98,-41.34,-73.35,Set needle
-0.56,-32.48,-59.37,-1.04,-41.07,-72.93,Set needle
-0.39,-32.13,-58.75,-1.95,-40.36,-70.43,Set needle
-0.62,-32.39,-59.54,-0.76,-41.38,-73.54,Set needle
-0.61,-32.45,-59.64,-1.33,-40.78,-72.13,Set needle
-0.44,-32.64,-59.7,-1.69,-40.45,-71.25,Set needle
-0.09,-32.1,-58.52,-2.01,-40.27,-70.47,Set needle
-1.01,-32.61,-60.63,-1.63,-40.34,-70.87,Set needle
0.53,-32.41,-58.2,-2.7,-39.83,-68.82,Set needle
0.63,-32.39,-57.87,-2.85,-39.67,-68.21,Set needle
0.67,-32.73,-58.38,-2.24,-39.91,-68.98,Set needle
1.04,-32.24,-56.98,-3.34,-39.55,-66.96,Set needle
1.05,-32.38,-56.91,-3.53,-38.99,-65.58,Set needle
0.8,-32.41,-57.52,-3.08,-39.37,-66.24,Set needle
-0.53,-32.16,-58.85,-2.75,-39.66,-67.26,Set needle
-0.87,-32.91,-59.54,-3.18,-39.26,-65.79,Set needle
-0.84,-33.08,-58.57,-2.91,-39.93,-66.96,Set needle
-1.02,-32.88,-57.94,-3.1,-39.6,-66.07,Set needle
-0.68,-32.75,-57.39,-3.18,-39.01,-65.29,Set needle
-0.97,-32.07,-57.38,-2.38,-39.25,-66.62,Set needle
-0.08,-31.08,-55.36,0.0,-40.94,-73.36,Set needle
-0.52,-31.02,-56.48,0.95,-41.75,-77.16,Set needle
-1.51,-31.62,-59.55,1.0,-42.22,-79.26,Set needle
-1.43,-31.37,-59.47,-1.44,-39.79,-72.79,Set needle
-1.65,-31.41,-59.68,-1.74,-39.56,-72.04,Set needle
-2.16,-31.42,-59.81,-1.9,-39.31,-71.69,Set needle
-2.26,-31.46,-60.36,-2.37,-38.96,-70.54,Set needle
-1.94,-31.45,-59.73,-2.04,-39.22,-71.34,Set needle
-2.69,-31.64,-60.1,-2.25,-39.56,-71.47,Set needle
-0.83,-30.29,-55.2,-10.22,-35.5,-62.27,Set needle
-1.24,-30.83,-56.49,-5.13,-37.8,-70.08,Set needle
-1.7,-31.46,-57.1,-4.26,-40.33,-75.46,Set needle
-1.41,-32.08,-57.64,-2.83,-42.15,-80.48,Set needle
-3.85,-32.93,-60.0,-3.49,-42.21,-81.09,Set needle
-2.97,-32.38,-56.9,-4.33,-41.77,-80.03,Set needle
-2.61,-31.76,-56.03,-5.82,-40.48,-76.76,Set needle
-2.41,-32.02,-56.48,-6.62,-40.87,-77.12,Set needle
-3.35,-32.81,-59.2,-8.49,-40.34,-74.46,Set needle
-2.88,-32.13,-57.28,-9.73,-39.96,-72.67,Set needle
-2.98,-32.46,-57.2,-10.77,-39.76,-70.75,Set needle
-3.01,-33.08,-57.64,-11.1,-41.04,-71.74,Set needle
-2.83,-33.04,-56.58,-12.98,-41.19,-69.38,Set needle
-2.44,-33.14,-56.09,-16.44,-41.62,-64.48,Set needle
-1.7,-33.29,-55.0,-15.32,-43.34,-67.9,Set needle
-1.25,-33.41,-54.47,-17.27,-43.73,-65.99,Set needle
-0.92,-32.85,-53.96,-17.97,-44.4,-65.98,Set needle
-1.25,-33.98,-56.68,-17.37,-45.47,-68.48,Set needle
-1.18,-34.97,-58.01,-16.6,-46.55,-71.05,Set needle
-1.79,-34.94,-57.1,-17.08,-46.91,-71.9,Set needle
-1.34,-36.07,-56.71,-17.5,-47.09,-72.8,Set needle
-1.55,-36.9,-57.18,-15.81,-48.45,-77.73,Set needle
0.59,-37.07,-52.53,-17.76,-47.61,-75.19,Set needle
-0.32,-39.8,-55.48,-17.35,-48.25,-76.36,Set needle
1.14,-40.1,-49.63,-16.93,-48.93,-77.96,Set needle
1.5,-42.05,-48.88,-17.5,-48.56,-77.06,Set needle
0.9,-43.76,-50.14,-18.02,-48.3,-76.72,Set needle
0.23,-43.82,-51.97,-22.22,-46.29,-70.0,Set needle
1.47,-43.75,-52.61,-18.13,-95.17,-167.24,Set needle
1.03,-44.9,-58.12,-16.67,-52.12,-85.55,Set needle
0.95,-46.61,-61.99,-19.13,-49.35,-79.78,Set needle
0.92,-46.8,-62.64,-20.18,-48.72,-78.68,Set needle
-0.89,-46.69,-65.34,-15.8,-96.2,-167.03,Set needle
-1.4,-46.24,-65.59,-23.43,-46.58,-72.21,Set needle
-3.91,-48.43,-74.59,-22.37,-47.22,-74.25,Set needle
-1.99,-46.2,-70.58,-22.73,-47.54,-74.74,Set needle
-2.84,-45.06,-73.83,-15.48,-96.15,-167.27,Set needle
-3.44,-44.04,-76.4,-15.38,-96.49,-167.37,Set needle
-4.02,-42.79,-77.77,-20.45,-94.73,-166.53,Set needle
-5.09,-40.05,-77.29,-19.55,-95.79,-166.93,Set needle
-5.65,-37.12,-76.11,-29.77,-45.73,-66.12,Set needle
-6.28,-35.34,-77.61,-29.14,-45.74,-67.01,Set needle
-5.82,-32.26,-76.5,-30.48,-45.56,-65.05,Set needle
-6.27,-29.54,-76.79,-15.57,-97.51,-167.5,Set needle
-5.59,-26.88,-75.22,-18.97,-95.6,-167.04,Set needle
-7.43,-25.02,-77.18,-18.67,-95.76,-167.18,Set needle
-7.18,-21.92,-74.52,-17.97,-97.24,-167.34,Set needle
-8.48,-21.31,-76.0,-17.9,-96.98,-167.33,Set needle
-8.06,-17.87,-71.4,-19.84,-95.65,-166.95,Set needle
-10.27,-17.07,-73.11,-19.55,-96.34,-167.03,Set needle
-10.82,-15.08,-70.97,-17.13,-97.45,-167.36,Set needle
-10.96,-14.88,-70.22,-18.09,-96.66,-167.27,Set needle
-10.71,-14.43,-68.53,-20.58,-94.64,-167.01,Set needle
-12.09,-13.44,-67.82,-18.96,-96.33,-167.34,Set needle
-11.91,-13.53,-65.44,-17.64,-96.77,-167.59,Set needle
-12.85,-12.75,-64.16,-20.44,-94.92,-167.21,Set needle
-11.9,-12.89,-60.06,-17.14,-97.25,-167.86,Set needle
-11.06,-12.72,-54.73,-38.25,-42.35,-64.44,Set needle
-9.34,-13.84,-51.09,-41.02,-41.84,-61.89,Set needle
-9.14,-16.76,-53.17,-42.19,-41.83,-61.85,Set needle
-7.97,-16.73,-49.36,-46.85,-42.22,-58.61,Set needle
-7.75,-17.24,-48.85,-43.49,-40.97,-61.97,Set needle
-8.46,-18.57,-51.04,-45.55,-40.92,-60.6,Set needle
-8.81,-17.82,-49.49,-45.58,-40.29,-61.54,Set needle
-8.72,-17.09,-48.11,-43.5,-39.37,-64.68,Set needle
-8.37,-18.63,-50.21,-47.66,-39.23,-61.79,Set needle
-8.97,-18.41,-50.69,-49.41,-39.72,-60.93,Set needle
-8.64,-18.02,-49.3,-13.93,-99.43,-168.21,Set needle
-7.87,-17.85,-48.23,-15.56,-98.6,-168.33,Set needle
-8.04,-18.56,-49.48,-20.5,-96.4,-168.26,Set needle
-7.02,-19.23,-48.15,-16.43,-98.7,-168.54,Set needle
-6.6,-21.09,-49.87,-19.07,-97.24,-168.63,Set needle
-6.39,-21.78,-50.78,-21.42,-96.16,-168.76,Set needle
-5.97,-22.56,-51.11,-19.61,-97.21,-169.07,Set needle
-5.79,-23.73,-52.64,-20.96,-96.33,-168.9,Set needle
-4.85,-24.27,-52.39,-18.97,-96.74,-169.29,Set needle
-5.29,-24.53,-54.23,-28.35,-90.46,-166.87,Set needle
-5.19,-24.14,-53.75,-33.29,-86.76,-163.54,Set needle
-6.08,-24.77,-57.65,-14.23,-99.63,-170.0,Set needle
-6.15,-24.37,-58.35,-16.48,-97.8,-170.19,Set needle
-6.74,-25.09,-60.75,-18.17,-96.09,-169.97,Set needle
-8.95,-27.36,-66.55,-15.51,-97.83,-169.72,Set needle
-8.99,-27.93,-63.7,-16.7,-97.06,-169.58,Set needle
-11.2,-29.68,-65.77,-45.11,-32.27,-71.94,Set needle
-12.23,-31.38,-64.71,-46.5,-31.64,-71.61,Set needle
-13.88,-33.25,-64.19,-49.19,-31.15,-69.74,Set needle
-14.4,-35.14,-61.49,-49.21,-31.11,-71.48,Set needle
-14.95,-36.72,-57.11,-38.9,-81.35,-158.95,Set needle
-16.46,-39.06,-55.63,-35.68,-83.17,-162.59,Set needle
-18.4,-41.61,-57.91,-39.92,-80.11,-157.28,Set needle
-19.53,-41.22,-54.41,-38.92,-81.51,-159.6,Set needle
-19.89,-42.4,-55.52,-36.82,-82.99,-162.4,Set needle
-19.81,-41.66,-52.05,-38.12,-81.8,-160.68,Set needle
-20.95,-40.46,-52.62,-37.5,-81.44,-161.17,Set needle
-22.03,-38.98,-52.57,-43.39,-31.18,-81.99,Set needle
-22.84,-38.31,-53.97,-44.13,-30.53,-81.87,Set needle
-23.66,-33.71,-48.6,-41.32,-31.36,-84.47,Set needle
-24.46,-31.16,-50.17,-47.09,-30.8,-79.06,Set needle
-24.57,-28.76,-51.34,-47.47,-30.3,-76.94,Set needle
-24.69,-25.47,-49.76,-45.99,-30.63,-76.62,Set needle
-25.77,-23.99,-52.16,-45.11,-31.71,-77.21,Set needle
-27.13,-23.35,-55.46,-45.78,-31.14,-76.33,Set needle
-27.52,-21.6,-54.5,-43.31,-31.28,-77.32,Set needle
-28.3,-25.74,-64.67,-44.09,-31.55,-75.95,Set needle
-28.59,-20.15,-56.33,-43.43,-31.88,-76.62,Set needle
-28.38,-20.37,-57.58,-39.43,-32.22,-79.51,Set needle
-27.79,-19.49,-55.2,-40.72,-32.8,-77.47,Set needle
-28.25,-19.68,-56.44,-39.38,-32.5,-78.86,Set needle
-27.5,-19.47,-54.63,-36.41,-32.96,-82.55,Set needle
-28.62,-19.92,-57.74,-38.37,-32.62,-80.84,Set needle
-27.7,-18.89,-53.77,-41.3,-32.87,-79.11,Set needle
-27.83,-20.25,-56.01,-41.87,-32.47,-79.29,Set needle
-27.45,-20.59,-54.82,-41.21,-32.56,-80.42,Set needle
-26.26,-20.06,-49.91,-43.61,-32.95,-79.31,Set needle
-26.86,-22.61,-53.41,-41.95,-32.79,-81.91,Set needle
-25.07,-21.86,-45.68,-41.52,-32.9,-82.61,Set needle
-26.2,-22.35,-47.33,-33.27,-85.79,-166.21,Set needle
-26.42,-22.48,-45.34,-38.03,-33.16,-87.42,Set needle
-25.92,-20.62,-39.87,-31.89,-35.02,-94.22,Set needle
-26.3,-19.61,-36.36,-35.0,-33.18,-90.55,Set needle
-27.88,-19.55,-39.11,-37.59,-32.67,-88.16,Set needle
-28.6,-17.86,-37.93,-41.65,-32.94,-83.98,Set needle
-28.3,-17.91,-38.98,-39.69,-32.74,-85.63,Set needle
-28.72,-17.18,-39.28,-41.68,-32.98,-83.55,Set needle
-29.94,-15.62,-39.26,-40.0,-32.93,-84.35,Set needle
-29.97,-13.98,-38.61,-40.3,-32.99,-83.55,Set needle
-29.39,-13.2,-36.43,-37.62,-33.65,-85.6,Set needle
-30.64,-13.8,-40.37,-37.23,-33.15,-84.76,Set needle
-29.89,-12.7,-37.0,-36.12,-33.1,-84.86,Set needle
-29.44,-12.13,-35.24,-35.8,-32.95,-84.14,Set needle
-29.51,-12.06,-36.18,-38.23,-32.65,-81.48,Set needle
-29.54,-11.86,-35.87,-36.83,-32.8,-82.67,Set needle
-31.22,-13.09,-41.7,-35.71,-32.85,-83.59,Set needle
-30.98,-12.8,-40.74,-35.13,-32.69,-83.95,Set needle
-30.87,-12.64,-39.92,-34.14,-32.92,-85.01,Set needle
-30.54,-12.5,-38.84,-34.14,-32.52,-84.52,Set needle
-29.57,-13.39,-38.21,-33.07,-32.77,-85.75,Set needle
-30.96,-13.6,-41.16,-34.13,-32.62,-84.58,Set needle
-31.26,-13.93,-41.94,-34.6,-32.6,-83.92,Set needle
-30.71,-13.95,-39.63,-28.87,-34.22,-89.99,Set needle
-29.84,-14.76,-37.44,-24.91,-36.58,-95.05,Set needle
-28.98,-17.19,-38.97,-24.85,-36.65,-94.33,Set needle
-28.58,-17.43,-37.26,-25.21,-36.28,-93.23,Set needle
-27.58,-19.89,-38.8,-24.13,-37.31,-94.88,Set needle
-26.97,-21.61,-39.77,-24.6,-36.61,-93.51,Set needle
-26.42,-24.19,-42.49,-24.42,-36.24,-93.18,Set needle
-24.3,-25.68,-39.85,-24.67,-35.55,-92.19,Set needle
-24.7,-27.17,-43.58,-23.62,-36.31,-93.99,Set needle
-24.26,-29.05,-46.48,-25.25,-34.66,-91.47,Set needle
-24.42,-30.46,-49.71,-25.02,-34.46,-91.48,Set needle
-23.73,-30.87,-49.41,-26.18,-33.25,-89.74,Set needle
-23.2,-31.64,-49.52,-26.2,-32.6,-89.24,Set needle
-23.62,-32.28,-50.82,-27.1,-31.07,-87.4,Set needle
-24.48,-32.09,-51.77,-26.43,-30.72,-87.37,Set needle
-24.96,-32.61,-54.22,-25.51,-31.05,-88.53,Set needle
-24.79,-32.32,-52.99,-27.33,-29.41,-85.31,Set needle
-23.88,-31.59,-49.76,-26.09,-30.36,-86.75,Set needle
-25.55,-32.03,-55.44,-25.75,-30.66,-86.73,Set needle
-25.6,-30.88,-52.88,-26.17,-30.14,-85.24,Set needle
-26.89,-30.87,-56.86,-25.69,-29.96,-84.95,Set needle
-27.05,-30.58,-56.52,-25.44,-29.93,-84.88,Set needle
-26.78,-28.33,-52.12,-26.16,-29.39,-83.5,Set needle
-27.77,-28.39,-55.48,-26.6,-29.17,-82.24,Set needle
-27.31,-26.81,-52.5,-26.33,-29.44,-82.27,Set needle
-27.22,-26.24,-51.77,-26.23,-29.27,-81.64,Set needle
-26.85,-25.32,-49.32,-24.68,-30.39,-83.7,Set needle
-28.21,-25.47,-53.03,-24.94,-30.36,-83.4,Set needle
-27.94,-24.77,-51.31,-24.2,-31.34,-84.82,Set needle
-27.7,-25.06,-51.36,-24.83,-30.75,-83.68,Set needle
-28.69,-25.08,-53.75,-25.79,-29.75,-81.79,Set needle
-27.35,-22.89,-46.59,-26.4,-29.2,-80.69,Set needle
-27.62,-24.27,-50.19,-25.1,-30.41,-83.01,Set needle
-28.04,-23.26,-49.02,-24.08,-30.94,-84.48,Set needle
-28.69,-23.91,-51.94,-23.59,-31.36,-85.4,Set needle
-28.06,-22.94,-47.07,-23.63,-31.31,-85.23,Set needle
-27.05,-23.94,-44.99,-24.95,-30.3,-83.24,Set needle
-28.33,-24.3,-47.37,-24.16,-30.96,-84.7,Set needle
-28.01,-22.67,-42.5,-23.66,-31.23,-85.35,Set needle
-27.63,-23.79,-43.41,-23.28,-31.56,-86.12,Set needle
-27.6,-24.47,-44.04,-24.64,-30.23,-83.71,Set needle
-27.55,-23.39,-40.23,-23.58,-31.03,-85.59,Set needle
-28.54,-24.05,-43.73,-23.31,-31.47,-86.15,Set needle
-28.23,-23.87,-43.19,-23.32,-31.49,-86.08,Set needle
-27.58,-24.44,-43.73,-24.07,-30.96,-85.26,Set needle
-27.7,-24.2,-43.73,-25.3,-30.16,-83.11,Set needle
-27.97,-23.75,-44.85,-25.74,-29.98,-82.5,Set needle
-27.82,-22.87,-43.74,-23.72,-31.88,-86.06,Set needle
-27.59,-21.55,-42.22,-24.84,-31.37,-84.45,Set needle
-27.13,-20.39,-39.93,-25.46,-30.94,-83.46,Set needle
-27.55,-18.95,-38.35,-25.11,-31.55,-84.08,Set needle
-27.16,-18.8,-38.46,-25.0,-31.74,-84.18,Set needle
-27.16,-18.04,-37.0,-24.48,-32.59,-85.46,Set needle
-27.28,-17.92,-37.51,-26.02,-31.6,-82.75,Set needle
-27.92,-16.32,-35.65,-26.22,-31.92,-82.49,Set needle
-29.13,-16.0,-37.78,-26.06,-32.13,-82.64,Set needle
-30.27,-15.78,-39.05,-25.24,-32.85,-83.9,Set needle
-30.94,-17.23,-43.09,-24.99,-33.0,-84.11,Set needle
-30.18,-16.42,-39.5,-24.96,-33.0,-84.28,Set needle
-30.22,-16.03,-38.69,-25.99,-32.45,-82.86,Set needle
-30.43,-15.54,-37.36,-24.23,-33.92,-85.87,Set needle
-31.15,-16.78,-40.13,-24.42,-33.82,-85.6,Set needle
-31.51,-18.1,-43.37,-25.23,-32.84,-83.78,Set needle
-30.32,-16.8,-36.43,-25.47,-32.7,-83.19,Set needle
-30.55,-17.94,-37.72,-25.93,-32.5,-82.28,Set needle
-30.57,-19.82,-40.8,-25.95,-32.51,-82.43,Set needle
-29.11,-19.97,-35.0,-27.8,-30.99,-81.78,Set needle
-28.13,-21.01,-34.22,-27.58,-30.6,-82.27,Set needle
-28.87,-22.29,-39.34,-24.12,-33.72,-88.51,Set needle
-26.91,-23.1,-36.36,-28.65,-30.0,-81.32,Set needle
-27.65,-22.93,-37.71,-24.46,-33.43,-87.87,Set needle
-27.28,-22.28,-35.65,-26.39,-31.63,-84.44,Set needle
-26.99,-22.23,-35.48,-25.87,-32.34,-85.72,Set needle
-26.77,-22.06,-35.11,-25.97,-32.08,-85.24,Set needle
-27.38,-22.11,-37.15,-26.25,-32.01,-84.6,Set needle
-27.38,-21.45,-36.13,-25.1,-33.08,-86.5,Set needle
-27.48,-20.98,-36.86,-24.92,-33.39,-87.13,Set needle
-28.2,-21.51,-40.06,-24.22,-34.18,-88.32,Set needle
-28.6,-19.96,-38.62,-24.25,-34.26,-88.51,Set needle
-28.5,-19.58,-37.64,-24.42,-34.05,-88.11,Set needle
-28.89,-18.56,-37.29,-27.22,-31.55,-83.47,Set needle
-28.92,-17.99,-35.75,-25.22,-33.17,-86.39,Set needle
-29.76,-19.1,-39.49,-27.6,-30.98,-81.87,Set needle
-28.42,-18.79,-35.72,-25.3,-32.96,-85.76,Set needle
-29.32,-18.39,-36.05,-25.94,-32.52,-84.79,Set needle
-29.86,-19.49,-38.55,-24.35,-33.95,-87.56,Set needle
-29.33,-21.1,-39.78,-25.15,-33.31,-86.5,Set needle
-29.74,-20.23,-37.39,-25.44,-33.33,-86.12,Set needle
-29.81,-18.0,-32.37,-26.87,-31.77,-83.54,Set needle
-30.85,-17.84,-33.87,-26.31,-32.69,-84.82,Set needle
-31.38,-17.7,-34.74,-26.59,-31.96,-83.71,Set needle
-30.69,-16.8,-32.03,-25.47,-32.93,-85.54,Set needle
-31.27,-20.13,-40.68,-26.78,-31.79,-83.44,Set needle
-31.26,-19.71,-40.59,-25.4,-32.91,-85.82,Set needle
-31.81,-17.46,-37.07,-25.06,-33.11,-86.43,Set needle
-31.27,-15.17,-30.51,-25.43,-32.76,-85.78,Set needle
-33.09,-15.5,-34.65,-25.27,-33.15,-86.06,Set needle
-32.34,-14.92,-32.12,-26.21,-32.37,-84.61,Set needle
-33.09,-14.7,-32.76,-26.83,-31.7,-83.54,Set needle
-32.92,-13.94,-30.37,-26.31,-32.01,-84.23,Set needle
-33.83,-14.87,-33.66,-26.85,-31.57,-83.33,Set needle
-33.46,-13.34,-29.09,-25.1,-33.07,-86.16,Set needle
-34.18,-13.53,-30.91,-25.32,-32.86,-85.85,Set needle
-33.75,-12.67,-28.44,-24.71,-33.38,-86.77,Set needle
-35.23,-13.21,-33.1,-26.52,-31.69,-83.58,Set needle
-34.7,-12.36,-30.36,-24.67,-32.85,-86.29,Set needle
-35.26,-13.06,-32.45,-26.66,-31.29,-82.78,Set needle
-34.78,-12.44,-29.83,-26.05,-31.72,-83.93,Set needle
-34.27,-11.83,-27.35,-26.61,-31.3,-82.93,Set needle
-35.13,-12.26,-30.25,-27.48,-30.7,-81.67,Set needle
-34.81,-13.27,-31.55,-25.45,-32.22,-84.97,Set needle
-34.7,-11.7,-27.82,-26.29,-31.56,-83.7,Set needle
-34.95,-12.51,-30.11,-27.36,-30.61,-81.86,Set needle
-35.09,-12.08,-29.29,-27.03,-30.83,-82.48,Set needle
-35.05,-11.93,-28.92,-26.62,-31.08,-82.9,Set needle
-34.83,-12.18,-29.03,-26.98,-30.79,-82.39,Set needle
-33.88,-12.4,-27.63,-26.82,-30.64,-82.48,Set needle
-33.75,-11.66,-26.04,-25.26,-32.16,-85.44,Set needle
-33.97,-11.96,-27.22,-26.35,-31.28,-83.48,Set needle
-33.84,-11.86,-26.52,-26.34,-31.33,-83.47,Set needle
-34.51,-12.5,-29.39,-26.93,-30.72,-82.56,Set needle
-33.96,-12.32,-26.89,-26.78,-30.83,-82.76,Set needle
-34.69,-12.58,-27.91,-26.37,-31.01,-82.79,Set needle
-34.26,-12.61,-26.32,-25.91,-31.81,-83.83,Set needle
-34.91,-14.32,-30.22,-26.1,-31.27,-83.09,Set needle
-34.38,-12.58,-25.31,-25.98,-31.33,-83.21,Set needle
-34.31,-12.66,-25.39,-25.53,-31.64,-84.03,Set needle
-34.34,-12.88,-25.94,-25.8,-31.5,-83.76,Set needle
-35.37,-14.13,-30.97,-26.64,-30.85,-82.36,Set needle
-35.16,-14.21,-29.86,-27.44,-30.09,-81.02,Set needle
-34.49,-13.73,-27.37,-27.78,-30.05,-80.93,Set needle
-35.35,-14.88,-31.97,-27.15,-30.29,-81.92,Set needle
-34.85,-13.46,-27.87,-26.15,-30.99,-83.66,Set needle
-34.41,-12.95,-27.2,-25.88,-30.96,-84.25,Set needle
-34.64,-12.82,-28.21,-25.65,-31.04,-84.98,Set needle
-35.28,-12.68,-29.69,-26.7,-30.03,-83.44,Set needle
-34.02,-16.14,-34.88,-26.63,-29.59,-83.25,Set needle
-34.84,-14.36,-33.83,-25.01,-30.86,-86.16,Set needle
-34.42,-12.54,-29.73,-25.45,-30.39,-85.29,Set needle
-34.25,-12.39,-29.31,-26.15,-29.69,-84.13,Set needle
-35.11,-14.93,-36.6,-26.24,-29.46,-83.65,Set needle
-34.61,-13.61,-32.95,-25.68,-30.0,-84.65,Set needle
-34.6,-13.52,-33.11,-25.62,-29.87,-84.42,Set needle
-34.7,-12.88,-31.89,-24.64,-30.49,-86.07,Set needle
-34.08,-15.14,-37.16,-22.87,-32.29,-89.74,Set needle
-34.74,-11.93,-33.15,-26.11,-28.61,-84.67,Set needle
-34.98,-11.13,-34.79,-26.01,-28.35,-85.59,Set needle
-34.44,-10.81,-34.83,-25.33,-28.92,-87.12,Set needle
-33.62,-9.11,-31.16,-26.82,-27.19,-84.49,Set needle
-33.16,-8.1,-28.29,-23.51,-30.05,-89.58,Set needle
-34.17,-8.81,-31.97,-21.89,-31.83,-91.91,Set needle
-33.53,-8.2,-29.41,-27.06,-26.87,-82.79,Set needle
-33.59,-9.01,-30.75,-18.11,-37.42,-98.83,Set needle
-34.29,-7.14,-29.42,-26.75,-27.05,-82.46,Set needle
-33.76,-5.1,-27.09,-26.34,-27.16,-82.62,Set needle
-31.1,-4.72,-22.68,-25.4,-27.12,-82.5,Set needle
